ID_Customer,Customer_Name,Customer_Segment,Customer_Size,Industry,Region_CC,Region_OC,Country,Acquisition_Channel,Customer_Start_Date,cluster_ID_Customer,cluster_active_purchase_months,cluster_distinct_products,cluster_prd_line_coverage_pct,cluster_prd_grp_1_coverage_pct,cluster_prd_grp_2_coverage_pct,cluster_prd_grp_3_coverage_pct,cluster_avg_order_line_value,cluster_avg_unit_price_realized,cluster_active_months,cluster_lifetime_months,cluster_months_since_last_purchase,cluster_activity_ratio_lifetime,cluster_max_consec_active_months,cluster_current_consec_active_months,cluster_avg_inactive_gap_months,cluster_max_inactive_gap_months,cluster_is_inactive_6m,cluster_is_inactive_12m,cluster_avg_monthly_revenue,cluster_historical_ltv,cluster_purchase_freq_per_year,cluster_R_recency_m,cluster_F_frequency_m,cluster_M_sales,cluster_sf_active_months,cluster_sf_active_in_last_3m,cluster_sf_active_in_last_6m,cluster_sf_active_in_last_12m,cluster_sf_total_events,cluster_sf_total_selling_time,cluster_sf_total_activity_time,cluster_sf_activity_ratio_lifetime,cluster_sf_events_per_active_month,cluster_has_salesforce_activity,cluster_sales_without_recent_sf_activity,cluster_sf_activity_without_recent_sales,cluster_sales_value_segment,cluster_recency_segment,cluster_purchase_share_grp1_Automation Modules,cluster_purchase_share_grp1_Core Products,cluster_purchase_share_grp1_Maintenance Kits,cluster_purchase_share_grp1_Premium Products,cluster_purchase_share_grp1_Safety Solutions,cluster_purchase_share_grp1_Service Contracts,cluster_purchase_share_grp3_Calibration Kits Type 1,cluster_purchase_share_grp3_Calibration Kits Type 2,cluster_purchase_share_grp3_Compliance Safety Type 1,cluster_purchase_share_grp3_Compliance Safety Type 2,cluster_purchase_share_grp3_Controllers Type 1,cluster_purchase_share_grp3_Controllers Type 2,cluster_purchase_share_grp3_Core Advanced Type 1,cluster_purchase_share_grp3_Core Advanced Type 2,cluster_purchase_share_grp3_Core Basic Type 1,cluster_purchase_share_grp3_Core Basic Type 2,cluster_purchase_share_grp3_Core Replacement Type 1,cluster_purchase_share_grp3_Core Replacement Type 2,cluster_purchase_share_grp3_Extended Support Type 1,cluster_purchase_share_grp3_Extended Support Type 2,cluster_purchase_share_grp3_Facility Safety Type 2,cluster_purchase_share_grp3_Installation Type 1,cluster_purchase_share_grp3_Installation Type 2,cluster_purchase_share_grp3_Monitoring Type 1,cluster_purchase_share_grp3_Monitoring Type 2,cluster_purchase_share_grp3_Personal Safety Type 1,cluster_purchase_share_grp3_Personal Safety Type 2,cluster_purchase_share_grp3_Premium Custom Type 1,cluster_purchase_share_grp3_Premium Custom Type 2,cluster_purchase_share_grp3_Premium Plus Type 1,cluster_purchase_share_grp3_Premium Plus Type 2,cluster_purchase_share_grp3_Premium Standard Type 1,cluster_purchase_share_grp3_Premium Standard Type 2,cluster_purchase_share_grp3_Preventive Kits Type 1,cluster_purchase_share_grp3_Preventive Kits Type 2,cluster_purchase_share_grp3_Repair Kits Type 1,cluster_purchase_share_grp3_Repair Kits Type 2,cluster_purchase_share_grp3_Sensors Type 1,cluster_purchase_share_grp3_Sensors Type 2,cluster_purchase_share_grp3_Training Type 1,cluster_purchase_share_grp3_Training Type 2,cluster_cluster,cluster_cohort_ML,historical_ltv,sf_active_months,reco_top1_grp1_product,reco_top1_grp1_probability,reco_top1_grp1_rank,reco_top2_grp1_product,reco_top2_grp1_probability,reco_top2_grp1_rank,reco_top3_grp1_product,reco_top3_grp1_probability,reco_top3_grp1_rank,reco_top1_grp3_product,reco_top1_grp3_probability,reco_top1_grp3_rank,reco_top2_grp3_product,reco_top2_grp3_probability,reco_top2_grp3_rank,reco_top3_grp3_product,reco_top3_grp3_probability,reco_top3_grp3_rank,lead_top1_product_group,lead_top1_product,lead_top1_model_probability,lead_top1_score,lead_top1_tier,lead_top1_reason,lead_top2_product_group,lead_top2_product,lead_top2_model_probability,lead_top2_score,lead_top2_tier,lead_top2_reason,lead_top3_product_group,lead_top3_product,lead_top3_model_probability,lead_top3_score,lead_top3_tier,lead_top3_reason
C00949,ClearView Distribution SRL 0949,Enterprise,Very Large,Technology,DACH,West,France,Website,2021-10-01,C00949,12.0,11.0,0.8571428571428571,0.8333333333333334,0.3888888888888889,0.2285714285714285,3713.731724137931,489.5373636363637,12.0,33.0,1.0,0.3636363636363636,3.0,1.0,1.9090909090909087,5.0,0.0,0.0,3263.582424242424,107698.22,4.363636363636363,1.0,12.0,107698.22,11.0,1.0,1.0,1.0,39.0,27.62,17.32,0.3142857142857143,3.5454545454545454,1.0,0.0,0.0,Top Value,Very Recent,0.2272727272727272,0.0,0.0909090909090909,0.0454545454545454,0.0863636363636363,0.55,0.0,0.0,0.0,0.0,0.0,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0863636363636363,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.1,0.2454545454545454,0.0,Emerging,107698.22,11.0,Core Products,0.0988121625789424,1.0,,,,,,,Installation Type 1,0.2281187021923198,1.0,Facility Safety Type 2,0.1860468846891738,2.0,Compliance Safety Type 1,0.1857717862321013,3.0,grp3,Installation Type 1,0.2281187021923198,0.2763923156456819,Hot,recent/frequent buyer; low inactivity risk,grp3,Facility Safety Type 2,0.1860468846891738,0.2574599977692662,Warm,recent/frequent buyer; low inactivity risk,grp3,Compliance Safety Type 1,0.1857717862321013,0.2573362034635836,Warm,recent/frequent buyer; low inactivity risk
C00950,Summit Logistics BV 0950,SMB,Small,Energy,Southern Europe,Central,France,Inbound,2022-09-01,C00950,27.0,13.0,0.8571428571428571,0.8333333333333334,0.5555555555555556,0.3428571428571428,991.8185,387.0511219512195,27.0,35.0,1.0,0.7714285714285715,6.0,3.0,0.3076923076923077,2.0,0.0,0.0,2267.0137142857143,79345.48,9.257142857142858,1.0,27.0,79345.48,27.0,1.0,1.0,1.0,126.0,85.3,68.34,0.75,4.666666666666667,1.0,0.0,0.0,Top Value,Very Recent,0.3024390243902439,0.2097560975609756,0.1219512195121951,0.0,0.2048780487804878,0.1609756097560975,0.0,0.0,0.0,0.0,0.1073170731707317,0.0,0.024390243902439,0.0634146341463414,0.0292682926829268,0.0,0.0,0.0926829268292682,0.1609756097560975,0.0,0.1560975609756097,0.0,0.0,0.0,0.0,0.048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0585365853658536,0.0634146341463414,0.0,0.1268292682926829,0.0682926829268292,0.0,0.0,4.0,Core,79345.48,27.0,Premium Products,0.1583049003339727,1.0,,,,,,,Compliance Safety Type 1,0.2201587827608122,1.0,Installation Type 1,0.2186091779228005,2.0,Core Basic Type 2,0.181475557468371,3.0,grp3,Compliance Safety Type 1,0.2201587827608122,0.3657826108869405,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Installation Type 1,0.2186091779228005,0.3650852887098352,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Core Basic Type 2,0.181475557468371,0.3483751595053419,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk
C00951,BrightPath Energy Group 0951,SMB,Medium,Healthcare,DACH,East,Germany,Inbound,2020-10-01,C00951,10.0,10.0,0.8571428571428571,0.8333333333333334,0.4444444444444444,0.2571428571428571,515.845,279.4160416666667,10.0,27.0,9.0,0.3703703703703703,5.0,2.0,1.8888888888888888,8.0,1.0,0.0,496.7396296296296,13411.97,4.444444444444445,9.0,10.0,13411.97,17.0,1.0,1.0,1.0,54.0,40.14,29.06,0.4857142857142857,3.176470588235294,1.0,0.0,1.0,Mid Value,Inactive,0.1458333333333333,0.0416666666666666,0.0,0.1875,0.4791666666666667,0.1458333333333333,0.0,0.0,0.1458333333333333,0.0208333333333333,0.0625,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.1041666666666666,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1458333333333333,0.0,0.0,Emerging,13411.97,17.0,Maintenance Kits,0.1233439930704031,1.0,,,,,,,Personal Safety Type 1,0.1732670959913216,1.0,Training Type 2,0.1641459472319304,2.0,Premium Plus Type 2,0.1499579820655673,3.0,grp3,Personal Safety Type 1,0.1732670959913216,0.2142561275124814,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Training Type 2,0.1641459472319304,0.2101516105707553,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Premium Plus Type 2,0.1499579820655673,0.203767026245892,Warm,low inactivity risk; recent sales activity but no recent sales
C00952,Greenfield Systems Group 0952,Enterprise,Very Large,Retail,Southern Europe,North,Belgium,Outbound Sales,2021-06-01,C00952,10.0,10.0,0.5714285714285714,0.6666666666666666,0.4444444444444444,0.2285714285714285,3494.032105263158,372.9584831460674,10.0,28.0,4.0,0.3571428571428571,3.0,1.0,2.0,5.0,0.0,0.0,2370.950357142857,66386.61,4.285714285714286,4.0,10.0,66386.61,15.0,1.0,1.0,1.0,55.0,38.53,28.68,0.4166666666666667,3.6666666666666665,1.0,0.0,0.0,Top Value,Cooling,0.4662921348314606,0.0730337078651685,0.2191011235955056,0.0,0.0,0.2415730337078651,0.0,0.0898876404494382,0.0,0.0,0.0,0.2191011235955056,0.0,0.0730337078651685,0.0,0.0,0.0,0.0,0.1404494382022472,0.0,0.0,0.0,0.0,0.1853932584269663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1292134831460674,0.0,0.0,0.0,0.0617977528089887,0.0,0.0,0.1011235955056179,0.0,Emerging,66386.61,15.0,Premium Products,0.0795081771508367,1.0,Safety Solutions,0.0446899862213595,2.0,,,,Sensors Type 2,0.205854163886023,1.0,Installation Type 1,0.1924716277674563,2.0,Training Type 1,0.1641159807803088,3.0,grp3,Sensors Type 2,0.205854163886023,0.2550141542689503,Warm,low inactivity risk,grp3,Installation Type 1,0.1924716277674563,0.2489920130155953,Warm,low inactivity risk,grp3,Training Type 1,0.1641159807803088,0.2362319718713789,Warm,low inactivity risk
C00953,NovaCore Retail Group SAS 0953,Mid-Market,Medium,Energy,Western Europe,North,Netherlands,Partner,2023-01-01,C00953,30.0,12.0,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.3428571428571428,2018.4579166666665,351.67324863883846,30.0,36.0,0.0,0.8333333333333334,8.0,7.0,0.2068965517241379,2.0,0.0,0.0,5382.554444444444,193771.96,10.0,0.0,30.0,193771.96,21.0,1.0,1.0,1.0,91.0,71.34,54.53,0.6,4.333333333333333,1.0,0.0,0.0,Top Value,Very Recent,0.3992740471869328,0.1669691470054446,0.101633393829401,0.1814882032667876,0.0,0.1506352087114337,0.0,0.101633393829401,0.0,0.0,0.0653357531760435,0.0,0.0,0.0,0.0471869328493647,0.1197822141560798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816696914700544,0.1088929219600726,0.0,0.0,0.0,0.0,0.0,0.0834845735027223,0.0,0.0980036297640653,0.0,0.0,0.0,0.0,0.0562613430127041,0.087114337568058,0.0961887477313974,0.0544464609800363,4.0,Core,193771.96,21.0,Safety Solutions,0.1317793259045964,1.0,,,,,,,Core Advanced Type 2,0.2039252159573175,1.0,Repair Kits Type 2,0.2029690167446825,2.0,Controllers Type 2,0.180769445180726,3.0,grp3,Core Advanced Type 2,0.2039252159573175,0.3647054188518586,Hot,recent/frequent buyer; low inactivity risk,grp3,Repair Kits Type 2,0.2029690167446825,0.3642751292061729,Hot,recent/frequent buyer; low inactivity risk,grp3,Controllers Type 2,0.180769445180726,0.3542853220023925,Hot,recent/frequent buyer; low inactivity risk
C00954,UrbanGrid Supplies Group 0954,Mid-Market,Medium,Retail,Western Europe,South,Belgium,Outbound Sales,2023-06-01,C00954,17.0,11.0,1.0,0.6666666666666666,0.4444444444444444,0.2857142857142857,713.6206976744186,211.62544827586208,17.0,28.0,1.0,0.6071428571428571,6.0,2.0,0.6875,5.0,0.0,0.0,1095.9175,30685.69,7.285714285714286,1.0,17.0,30685.69,35.0,1.0,1.0,1.0,89.0,66.54,47.24,0.9722222222222222,2.5428571428571427,1.0,0.0,0.0,High Value,Very Recent,0.2275862068965517,0.3448275862068966,0.3379310344827586,0.0,0.0,0.0896551724137931,0.0,0.0344827586206896,0.0,0.0,0.0,0.1310344827586207,0.0758620689655172,0.1655172413793103,0.1034482758620689,0.0,0.0,0.0,0.0896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0206896551724137,0.1103448275862069,0.096551724137931,0.0,0.0,0.0,0.0,Emerging,30685.69,35.0,Premium Products,0.0751763919087845,1.0,Safety Solutions,0.0645667702921408,2.0,,,,Core Basic Type 2,0.1991899255377627,1.0,Sensors Type 2,0.1653511090463319,2.0,Monitoring Type 1,0.1584786184788061,3.0,grp3,Core Basic Type 2,0.1991899255377627,0.2996516020162253,Hot,recent/frequent buyer; low inactivity risk,grp3,Sensors Type 2,0.1653511090463319,0.2844241345950815,Hot,recent/frequent buyer; low inactivity risk,grp3,Monitoring Type 1,0.1584786184788061,0.2813315138396949,Hot,recent/frequent buyer; low inactivity risk
C00955,BluePeak Solutions GmbH 0955,Public Sector,Large,Logistics,DACH,East,Germany,Website,2020-10-01,C00955,3.0,5.0,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.1428571428571428,1099.05,366.35,3.0,10.0,26.0,0.3,1.0,1.0,3.5,4.0,1.0,1.0,879.24,8792.4,3.6,26.0,3.0,8792.4,25.0,1.0,1.0,1.0,70.0,52.68,39.05,0.6944444444444444,2.8,1.0,0.0,1.0,Mid Value,Inactive,0.6666666666666666,0.0,0.0,0.125,0.125,0.0833333333333333,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0833333333333333,2.0,Dormant,8792.4,25.0,Core Products,0.0965643064388826,1.0,Maintenance Kits,0.0688106246166176,2.0,,,,Monitoring Type 1,0.1824865369454869,1.0,Controllers Type 1,0.1811775876394595,2.0,Installation Type 1,0.1385589563781241,3.0,grp3,Monitoring Type 1,0.1824865369454869,0.1482038090754009,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Controllers Type 1,0.1811775876394595,0.1476147818876886,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Installation Type 1,0.1385589563781241,0.1284363978200877,Cold,low inactivity risk; recent sales activity but no recent sales
C00956,Silverline Services SAS 0956,Distributor,Medium,Retail,Western Europe,Central,Austria,Trade Fair,2022-01-01,C00956,5.0,6.0,0.8571428571428571,0.5,0.2222222222222222,0.1428571428571428,313.8525,110.77147058823527,5.0,28.0,8.0,0.1785714285714285,1.0,1.0,5.75,15.0,1.0,0.0,134.50821428571427,3766.23,2.142857142857143,8.0,5.0,3766.23,12.0,1.0,1.0,1.0,29.0,22.89,15.09,0.3529411764705882,2.4166666666666665,1.0,0.0,1.0,Low Value,Inactive,0.0588235294117647,0.9117647058823528,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.3235294117647059,0.4705882352941176,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,Emerging,3766.23,12.0,Safety Solutions,0.1127895221055541,1.0,Premium Products,0.0768972057486939,2.0,Service Contracts,0.0323778039752753,3.0,Core Basic Type 2,0.1715299739776451,1.0,Repair Kits Type 2,0.1296440453361693,2.0,Controllers Type 2,0.1027545827332995,3.0,grp3,Core Basic Type 2,0.1715299739776451,0.1735469621279447,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Repair Kits Type 2,0.1296440453361693,0.1546982942392806,Cold,low inactivity risk; recent sales activity but no recent sales,grp1,Safety Solutions,0.1127895221055541,0.1471137587855037,Cold,low inactivity risk; recent sales activity but no recent sales
C00957,Prime Medical SAS 0957,Enterprise,Very Large,Healthcare,DACH,South,Switzerland,Partner,2020-09-01,C00957,11.0,11.0,0.8571428571428571,0.8333333333333334,0.3888888888888889,0.2571428571428571,2550.2537500000003,301.5078325123153,11.0,30.0,2.0,0.3666666666666666,2.0,2.0,1.9,5.0,0.0,0.0,2040.203,61206.09,4.4,2.0,11.0,61206.09,12.0,1.0,1.0,1.0,38.0,28.35,16.990000000000002,0.3529411764705882,3.1666666666666665,1.0,0.0,0.0,Top Value,Recent,0.2758620689655172,0.0,0.0788177339901477,0.1724137931034483,0.2167487684729064,0.2561576354679803,0.0,0.0,0.064039408866995,0.0,0.1133004926108374,0.1231527093596059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1527093596059113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0788177339901477,0.0,0.0,0.0,0.0,0.0394088669950738,0.0246305418719211,0.2315270935960591,0.0,Emerging,61206.09,12.0,Core Products,0.1096641176503818,1.0,,,,,,,Premium Custom Type 2,0.2144825700099956,1.0,Installation Type 1,0.1818790302466242,2.0,Sensors Type 1,0.1572629572742776,3.0,grp3,Premium Custom Type 2,0.2144825700099956,0.2562892763856833,Warm,recent/frequent buyer; low inactivity risk,grp3,Installation Type 1,0.1818790302466242,0.2416176834921662,Warm,recent/frequent buyer; low inactivity risk,grp3,Sensors Type 1,0.1572629572742776,0.2305404506546102,Warm,recent/frequent buyer; low inactivity risk
C00958,Summit Retail Group AG 0958,SMB,Medium,Construction,Benelux,Central,Germany,Inbound,2021-12-01,C00958,9.0,8.0,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.2,338.08947368421053,207.21612903225807,9.0,32.0,1.0,0.28125,2.0,1.0,2.875,9.0,0.0,0.0,200.740625,6423.7,3.375,1.0,9.0,6423.7,16.0,1.0,1.0,1.0,49.0,35.27,28.49,0.5,3.0625,1.0,0.0,0.0,Low Value,Very Recent,0.1290322580645161,0.4838709677419355,0.0,0.0,0.2903225806451613,0.0967741935483871,0.0,0.0,0.0,0.2258064516129032,0.0,0.0,0.064516129032258,0.0,0.1935483870967742,0.2258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1290322580645161,0.0,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,Emerging,6423.7,16.0,Maintenance Kits,0.0781654175151024,1.0,Premium Products,0.0687452758647136,2.0,,,,Compliance Safety Type 1,0.1637912308534877,1.0,Core Advanced Type 2,0.1500130508517949,2.0,Facility Safety Type 2,0.1458260425113712,3.0,grp3,Compliance Safety Type 1,0.1637912308534877,0.2271559859167056,Warm,recent/frequent buyer; low inactivity risk,grp3,Core Advanced Type 2,0.1500130508517949,0.2209558049159439,Warm,recent/frequent buyer; low inactivity risk,grp3,Facility Safety Type 2,0.1458260425113712,0.2190716511627532,Warm,recent/frequent buyer; low inactivity risk
C00959,BluePeak Solutions Group 0959,Distributor,Large,Healthcare,Western Europe,South,Italy,Partner,2022-05-01,C00959,28.0,8.0,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.2285714285714285,2897.4295876288656,206.6549044117647,28.0,35.0,0.0,0.8,11.0,11.0,0.2592592592592592,1.0,0.0,0.0,8030.0191428571425,281050.67,9.6,0.0,28.0,281050.67,26.0,1.0,1.0,1.0,109.0,76.07,52.82,0.7647058823529411,4.1923076923076925,1.0,0.0,0.0,Top Value,Very Recent,0.0,0.3875,0.1411764705882353,0.1014705882352941,0.1264705882352941,0.2433823529411764,0.0,0.0,0.0,0.1264705882352941,0.0,0.0,0.1139705882352941,0.0,0.1617647058823529,0.0,0.1117647058823529,0.0,0.0941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1014705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.0,0.0,0.0,0.0,0.1492647058823529,4.0,Core,281050.67,26.0,Automation Modules,0.1317564095265089,1.0,,,,,,,Personal Safety Type 1,0.2236465623630813,1.0,Facility Safety Type 2,0.2163374650070871,2.0,Compliance Safety Type 1,0.1961846611361925,3.0,grp3,Personal Safety Type 1,0.2236465623630813,0.3950520713409822,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Facility Safety Type 2,0.2163374650070871,0.3917629775307847,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Compliance Safety Type 1,0.1961846611361925,0.3826942157888822,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk
C00960,Redwood Energy BV 0960,Public Sector,Medium,Food & Beverage,DACH,North,Switzerland,Inbound,2024-04-01,C00960,8.0,5.0,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.1428571428571428,984.5572727272728,380.0045614035087,8.0,20.0,1.0,0.4,1.0,1.0,1.7142857142857142,3.0,0.0,0.0,1083.013,21660.26,4.8,1.0,8.0,21660.26,24.0,1.0,1.0,1.0,69.0,48.97,46.04,0.6666666666666666,2.875,1.0,0.0,0.0,High Value,Very Recent,0.0,0.3157894736842105,0.0,0.1578947368421052,0.2280701754385964,0.2982456140350877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2456140350877192,0.0,0.0701754385964912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2280701754385964,0.0,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982456140350877,0.0,0.0,Emerging,21660.26,24.0,Automation Modules,0.0776978579955744,1.0,Maintenance Kits,0.0461506541124524,2.0,,,,Installation Type 1,0.2115057044568663,1.0,Compliance Safety Type 1,0.1517248284412607,2.0,Extended Support Type 1,0.1465771105369225,3.0,grp3,Installation Type 1,0.2115057044568663,0.2662303666248673,Hot,recent/frequent buyer; low inactivity risk,grp3,Compliance Safety Type 1,0.1517248284412607,0.2393289724178448,Warm,recent/frequent buyer; low inactivity risk,grp3,Extended Support Type 1,0.1465771105369225,0.2370124993608926,Warm,recent/frequent buyer; low inactivity risk
C00961,Nexora Industries BV 0961,SMB,Medium,Technology,Western Europe,West,Italy,Inbound,2021-02-01,C00961,27.0,5.0,0.5714285714285714,0.5,0.2222222222222222,0.1142857142857142,1347.342268041237,376.6345821325648,27.0,33.0,1.0,0.8181818181818182,8.0,2.0,0.2307692307692307,2.0,0.0,0.0,3960.369696969697,130692.2,9.818181818181818,1.0,27.0,130692.2,19.0,1.0,1.0,1.0,85.0,65.45,48.57,0.5428571428571428,4.473684210526316,1.0,0.0,0.0,Top Value,Very Recent,0.6253602305475504,0.1757925072046109,0.0,0.0,0.1988472622478386,0.0,0.0,0.0,0.0,0.0,0.1527377521613832,0.0,0.0,0.0,0.1757925072046109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4726224783861671,0.0,0.1988472622478386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Core,130692.2,19.0,Service Contracts,0.098271388831735,1.0,Premium Products,0.0352960168346474,2.0,Maintenance Kits,0.0350936727018744,3.0,Sensors Type 1,0.1689883529878322,1.0,Controllers Type 2,0.1559528799956249,2.0,Compliance Safety Type 1,0.1500166388467814,3.0,grp3,Sensors Type 1,0.1689883529878322,0.3242969788134123,Hot,recent/frequent buyer; low inactivity risk,grp3,Controllers Type 2,0.1559528799956249,0.3184310159669191,Hot,recent/frequent buyer; low inactivity risk,grp3,Compliance Safety Type 1,0.1500166388467814,0.3157597074499395,Hot,recent/frequent buyer; low inactivity risk
C00962,Vertex Distribution SAS 0962,Mid-Market,Very Large,Manufacturing,Benelux,West,Germany,Inbound,2021-02-01,C00962,12.0,7.0,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.2,1561.9026923076924,246.118,12.0,29.0,6.0,0.4137931034482758,3.0,1.0,1.5454545454545454,6.0,1.0,0.0,1400.326551724138,40609.47,4.965517241379311,6.0,12.0,40609.47,11.0,1.0,1.0,1.0,47.0,33.18,19.41,0.3548387096774194,4.2727272727272725,1.0,0.0,0.0,High Value,Cooling,0.3393939393939394,0.0787878787878787,0.3393939393939394,0.1757575757575757,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0787878787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1757575757575757,0.0,0.2848484848484848,0.0,0.0,0.0545454545454545,0.1757575757575757,0.1636363636363636,0.0,0.0,0.0,Emerging,40609.47,11.0,Service Contracts,0.124493878120092,1.0,,,,,,,Premium Custom Type 2,0.2037508418695552,1.0,Controllers Type 1,0.19328396890019,2.0,Repair Kits Type 1,0.1535148338918735,3.0,grp3,Premium Custom Type 2,0.2037508418695552,0.2438809660320042,Warm,low inactivity risk,grp3,Controllers Type 1,0.19328396890019,0.2391708731957899,Warm,low inactivity risk,grp3,Repair Kits Type 1,0.1535148338918735,0.2212747624420475,Warm,low inactivity risk
C00963,BluePeak Systems SRL 0963,SMB,Medium,Construction,Southern Europe,North,Belgium,Outbound Sales,2020-09-01,C00963,4.0,6.0,0.5714285714285714,0.5,0.2777777777777778,0.1714285714285714,219.26,118.06307692307692,4.0,29.0,3.0,0.1379310344827586,2.0,2.0,8.333333333333334,24.0,0.0,0.0,52.924827586206895,1534.82,1.6551724137931036,3.0,4.0,1534.82,10.0,1.0,1.0,1.0,26.0,18.16,10.77,0.303030303030303,2.6,1.0,0.0,0.0,Low Value,Recent,0.0,0.6153846153846154,0.0,0.3076923076923077,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.3846153846153846,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emerging,1534.82,10.0,Maintenance Kits,0.068446324691477,1.0,Service Contracts,0.0511897990313571,2.0,Automation Modules,0.0487006825892669,3.0,Compliance Safety Type 1,0.2155086522735055,1.0,Core Advanced Type 2,0.2073381399679594,2.0,Personal Safety Type 1,0.2014220535555378,3.0,grp3,Compliance Safety Type 1,0.2155086522735055,0.1966157094962353,Warm,low inactivity risk,grp3,Core Advanced Type 2,0.2073381399679594,0.1929389789587395,Warm,low inactivity risk,grp3,Personal Safety Type 1,0.2014220535555378,0.1902767400731498,Warm,low inactivity risk
