ID_Customer,customer_top_product_group,customer_top_product,customer_top_model_probability,customer_top_expected_order_value,customer_top_expected_revenue,customer_top_lead_score,customer_lead_tier
C00525,grp3,Installation Type 1,0.6141784135546555,9819.451289710381,6030.895015091538,0.4456693776611058,Cold
C00526,grp3,Extended Support Type 2,0.9296600307372149,3883.1338887978136,3609.994370416496,0.7050879029759463,Hot
C00527,grp3,Premium Custom Type 1,0.863988776335024,4066.645221803384,3513.535828974578,0.6567477581600163,Hot
C00528,grp3,Monitoring Type 2,0.5225181289757665,2221.10297836274,1160.5665725166014,0.343527953460244,Cold
C00529,grp3,Core Basic Type 1,0.6895744171499787,113.39664123161602,78.19542278405686,0.46581632322414923,Cold
C00530,grp3,Personal Safety Type 2,0.7929784987238438,375.08446593466283,297.43391669150367,0.48808868343360395,Warm
C00531,grp3,Core Replacement Type 2,0.6554108379425878,376.00649514748983,246.43873205647188,0.4230772316112671,Cold
C00532,grp3,Core Replacement Type 2,0.7492283164846802,272.6857889580789,204.30391459035826,0.47765393237400156,Warm
C00533,grp1,Maintenance Kits,0.7423690897778454,390.9916305850239,290.2601009081598,0.4542735425883289,Cold
C00534,grp3,Installation Type 2,0.6088667708908079,2413.422108237105,1469.4525258388119,0.32978853241674677,Cold
C00535,grp3,Core Advanced Type 1,0.7139296287745444,140.42201779027212,100.25143903278143,0.3958008981438255,Cold
C00536,grp3,Installation Type 1,0.849774494488794,16712.16747121743,14201.57366466586,0.5478363131784761,Warm
C00537,grp3,Training Type 1,0.8335235564784356,5635.432820814337,4697.266007100468,0.5181761373730159,Warm
C00538,grp3,Controllers Type 2,0.8045810812338821,6220.732523877934,5005.083700128484,0.5160113044353458,Warm
C00539,grp3,Calibration Kits Type 1,0.5255085629920784,1431.4291441147582,752.2282725487272,0.3949537045417864,Cold
C00540,grp3,Premium Standard Type 1,0.7083737518903114,298.0192340039209,211.10900292683408,0.45470880444996054,Cold
C00541,grp3,Installation Type 2,0.9545909983887819,8758.12073971471,8360.423220933762,0.569816229178959,Hot
C00542,grp3,Sensors Type 1,0.7799542113098458,5538.34363323545,4319.654440423062,0.5330551919291441,Warm
C00543,grp3,Personal Safety Type 2,0.8219533230175896,140.78723497749877,115.72053562821334,0.5326271528143182,Warm
C00544,grp3,Core Replacement Type 2,0.7372803748005573,458.50225359793546,338.044713379586,0.4838457091882596,Warm
C00545,grp3,Core Replacement Type 1,0.7133872282194499,273.89092058957135,195.39028467386777,0.5569748437427426,Warm
C00546,grp3,Personal Safety Type 2,0.8693734313039878,151.80510566862387,131.97532560459598,0.6087067482337458,Hot
C00547,grp3,Sensors Type 2,0.5117612680249852,1020.0268645425327,522.0102416178364,0.27092557910333065,Cold
C00548,grp3,Installation Type 1,0.5804934171846103,2954.9010817435937,1715.3006263838404,0.311330885267236,Cold
C00549,grp3,Compliance Safety Type 2,0.792660145830395,145.16031485623438,115.0627963427288,0.43255226898879395,Cold
C00550,grp3,Core Basic Type 1,0.7962715601232842,229.34505951177863,182.62094834401142,0.4904736988254439,Warm
C00551,grp3,Training Type 1,0.5624918408891694,9168.20674483547,5157.041489555003,0.5252316230467903,Warm
C00552,grp3,Installation Type 1,0.5400070355144424,4128.928554292317,2229.6504684543265,0.29376855103335886,Cold
C00553,grp3,Training Type 1,0.7713048276849364,13754.153046927902,10608.644645812969,0.5212185152544893,Warm
C00554,grp1,Safety Solutions,0.8058277348417139,735.4814550614909,592.671354950289,0.6111515971444628,Hot
C00555,grp3,Personal Safety Type 2,0.8563858138999481,490.67687302743553,420.20871326948185,0.5428146553572646,Warm
C00556,grp3,Core Replacement Type 2,0.5935791816772177,461.50564752717315,273.9401445985939,0.4164433076297378,Cold
C00557,grp3,Compliance Safety Type 2,0.8110374103234439,347.74901154514345,282.03745776611055,0.46262812460440855,Cold
C00558,grp3,Premium Custom Type 1,0.6160840471731208,1171.0338649916685,721.4552829208491,0.3993976099884109,Cold
C00559,grp1,Maintenance Kits,0.5672691314751038,1680.8199010303927,953.4772454235808,0.44733918155707375,Cold
C00560,grp3,Compliance Safety Type 2,0.6538477201434492,354.83449786696525,232.0077274585608,0.4379614560026966,Cold
C00561,grp3,Installation Type 2,0.4785316663912876,2648.25578290777,1267.274252825219,0.30347088603377087,Cold
C00562,grp3,Installation Type 1,0.8922330634756396,5094.513920072929,4545.493761825959,0.4776316605762794,Warm
C00563,grp3,Installation Type 1,0.8714657825700144,11380.88087394729,9918.048257150584,0.5154703851637334,Warm
C00564,grp3,Core Replacement Type 2,0.8831921386213043,360.66226271272865,318.53407512525354,0.4969398083678222,Warm
C00565,grp3,Extended Support Type 2,0.7110918213549717,3883.1338887978136,2761.2647495504516,0.577690163257494,Hot
C00566,grp3,Premium Custom Type 1,0.8831910911424359,3760.7810770759334,3321.4883430105187,0.6398484289414259,Hot
C00567,grp1,Maintenance Kits,0.7098039690666986,405.2836406031538,287.67193669792,0.4540015646055661,Cold
C00568,grp3,Compliance Safety Type 2,0.7304585537167527,156.1245798815064,114.0425348198808,0.3954883308689159,Cold
C00569,grp3,Compliance Safety Type 2,0.9257318101966088,204.79306217752338,189.58345216530537,0.5666647553836527,Warm
C00570,grp3,Core Replacement Type 1,0.8277249343725814,985.2922830341515,815.550990312254,0.6212411480752398,Hot
C00571,grp3,Training Type 1,0.8355824766870327,4633.486845807477,3871.6604143165987,0.49236660733926385,Warm
C00572,grp3,Core Basic Type 2,0.6134417867165919,514.1547157182898,315.4039874589891,0.4743014058429891,Warm
C00573,grp3,Training Type 1,0.7410702082402978,10920.251217704339,8092.67284394052,0.4668851828171372,Cold
C00574,grp3,Core Replacement Type 1,0.8676975505020393,559.2507959648929,485.26054577505334,0.5861154717137279,Hot
C00575,grp3,Training Type 1,0.7014224439256997,4520.976028759362,3171.114055021896,0.47412929215607963,Warm
C00576,grp3,Training Type 1,0.8196421722413256,9168.20674483547,7514.648891894518,0.6491860035619519,Hot
C00577,grp3,Extended Support Type 2,0.8012870315735353,7876.9709952929725,6311.714706609142,0.4195294220181579,Cold
C00578,grp3,Repair Kits Type 1,0.6196457252983647,747.0690363786573,462.91813489480353,0.4770594679745925,Warm
C00579,grp3,Extended Support Type 2,0.715995136555254,2783.5497345268095,1993.008072280864,0.4378696545593911,Cold
C00580,grp3,Premium Plus Type 2,0.4663113276829033,893.072520318342,416.4498326667627,0.28575132672952946,Cold
C00581,grp3,Sensors Type 2,0.69766256066095,2600.0647437994376,1813.9678270433726,0.44712255624248454,Cold
C00582,grp3,Premium Plus Type 2,0.690219683414975,2229.7516544581426,1539.018481034116,0.43651894343130804,Cold
C00583,grp3,Calibration Kits Type 2,0.6286859101824902,689.640362330594,433.56717889039186,0.4078360227771269,Cold
C00584,grp3,Core Replacement Type 2,0.8675654327774432,580.1080724236987,503.28171090995454,0.6189735515504469,Hot
C00585,grp3,Installation Type 1,0.9246510331943278,10367.152399004472,9585.998177022539,0.5451952543100067,Warm
C00586,grp3,Core Advanced Type 2,0.8322822855605893,976.0511458466519,812.3500784892835,0.6196649335168701,Hot
C00587,grp3,Compliance Safety Type 2,0.6632879319262442,297.23949996403826,197.1553732179379,0.4405220174251539,Cold
C00588,grp3,Core Replacement Type 2,0.8752971099535052,1121.1245015423697,981.3170360981003,0.7005444987168022,Hot
C00589,grp3,Compliance Safety Type 2,0.7974720981701592,181.19306611926768,144.4964146120168,0.4050490631819845,Cold
C00590,grp3,Core Replacement Type 2,0.7149885783324411,450.2279441744419,321.9078377308219,0.4940093944811008,Warm
C00591,grp3,Repair Kits Type 1,0.6069405934424935,403.3422574453062,244.80478909428913,0.3321985796474061,Cold
C00592,grp3,Core Replacement Type 1,0.6247947061423107,410.1830104311544,256.2801734669015,0.542698063237844,Warm
C00593,grp3,Personal Safety Type 2,0.7661067210505839,575.6966125015158,441.04504412346483,0.46683806161039004,Cold
C00594,grp3,Personal Safety Type 2,0.8675230196342059,626.8759324214778,543.8293018302888,0.6629388339174604,Hot
C00595,grp3,Calibration Kits Type 2,0.6452818242666034,2363.5496113267,1525.1556049415144,0.5687346770199097,Warm
C00596,grp1,Maintenance Kits,0.8434000319077407,1323.6114023847676,1116.3338990047625,0.6512058263081698,Hot
C00597,grp3,Core Advanced Type 1,0.8169601704876023,275.2628285185746,224.87876731543435,0.46522010429262506,Cold
C00598,grp3,Premium Custom Type 1,0.4589800776916593,4340.303851052383,1992.1129987614308,0.37078873938988266,Cold
C00599,grp3,Extended Support Type 2,0.898879928270497,7065.831285645047,6351.333919212053,0.6722255038474766,Hot
C00600,grp3,Training Type 2,0.6589031458490591,4954.332991619108,3264.4255937616103,0.40440650317332083,Cold
C00601,grp3,Compliance Safety Type 2,0.8399440609774419,138.95315361518524,116.712876133161,0.5832290566970763,Hot
C00602,grp3,Premium Standard Type 1,0.700646318551015,723.3287085295657,506.79759673350037,0.4171426465332939,Cold
C00603,grp3,Premium Custom Type 1,0.858542209797469,2315.490538131079,1987.9463633721873,0.6451448382721217,Hot
C00604,grp3,Installation Type 2,0.8469041661946873,5370.633769104626,4548.412114160584,0.5193071793432831,Warm
C00605,grp1,Safety Solutions,0.817136961374291,204.03208627959813,166.72215900536798,0.5377816333794756,Warm
C00606,grp3,Compliance Safety Type 2,0.7389182681552161,138.95315361518524,102.67502362403839,0.5213497390975705,Warm
C00607,grp3,Installation Type 2,0.7188744486254302,3360.8940208338922,2416.060836115469,0.48848363262706523,Warm
C00608,grp3,Compliance Safety Type 2,0.6981162176195527,207.3982402434624,144.78807501971727,0.4489085641434438,Cold
C00609,grp3,Core Replacement Type 1,0.6376028940428354,193.346178442029,123.27808292676016,0.4148300301278338,Cold
C00610,grp3,Core Basic Type 1,0.6439395090187593,266.72221550148845,171.75297249442417,0.41890628097309096,Cold
C00611,grp3,Compliance Safety Type 2,0.8067140465194907,1384.8473822766573,1117.1758355683262,0.5999884801843608,Hot
C00612,grp3,Installation Type 2,0.6761278814226019,2460.8018360697374,1663.8167320226805,0.43918664166307697,Cold
C00613,grp3,Premium Plus Type 2,0.6130665750154377,3572.290081273368,2190.051645087883,0.4649435992852015,Cold
C00614,grp3,Core Replacement Type 1,0.6250302237853247,274.2973811837456,171.444153545005,0.41431210651407163,Cold
C00615,grp3,Training Type 1,0.6999756034582372,2144.793287800416,1501.3029759212725,0.4430117112796488,Cold
C00616,grp1,Maintenance Kits,0.5375326186084843,330.9028505961919,177.8710757859831,0.35274652298566006,Cold
C00617,grp3,Core Advanced Type 1,0.6705234192720476,319.2493636623499,214.06417492330422,0.4321703449809694,Cold
C00618,grp3,Compliance Safety Type 2,0.5142796504986661,346.2118455691643,178.049706937808,0.30421589822402423,Cold
C00619,grp3,Core Replacement Type 2,0.7651950904657719,280.2811253855924,214.46974109527676,0.48054864056269375,Warm
C00620,grp3,Extended Support Type 2,0.8150862589091891,7279.3452748876225,5933.294307416435,0.5393116149741056,Warm
C00621,grp3,Core Replacement Type 2,0.6232890751366952,280.2811253855924,174.69616341985798,0.4027585393862684,Cold
C00622,grp1,Maintenance Kits,0.6307482778021223,2142.3939603507606,1351.3113008649104,0.4278116234311947,Cold
C00623,grp3,Monitoring Type 1,0.7346071465089091,2932.4318097446935,2154.1853640885056,0.47163944696439997,Warm
C00624,grp3,Core Replacement Type 2,0.7938917273124289,1121.1245015423697,890.0514670617576,0.6638853773341727,Hot
C00625,grp3,Installation Type 1,0.7281865913458029,4585.849961421213,3339.354451830595,0.3857645285272925,Cold
C00626,grp3,Premium Standard Type 2,0.6710435805762915,1143.3203037982921,767.2177504063793,0.36410379929383097,Cold
C00627,grp3,Core Advanced Type 1,0.7520491491870392,231.3322894298317,173.97325144519485,0.4881537474256323,Warm
C00628,grp1,Service Contracts,0.5932656873718286,2341.0581609691217,1388.869479044775,0.42091421561796893,Cold
C00629,grp1,Premium Products,0.7616609577430792,1511.607716743519,1151.3325812666978,0.49248009036614926,Warm
C00630,grp3,Core Replacement Type 2,0.8237568449690631,791.2766500559087,651.8195567477447,0.5166708936002251,Warm
C00631,grp3,Core Replacement Type 2,0.6055008210988787,292.8832269149835,177.34103438311172,0.5320854214779556,Warm
C00632,grp3,Calibration Kits Type 1,0.74033390809345,256.74225440605755,190.07499657715937,0.41321464180695583,Cold
C00634,grp3,Premium Standard Type 1,0.8488287436405575,448.4833228021978,380.6855354379321,0.48632878990341644,Warm
C00635,grp3,Premium Custom Type 1,0.9110598174654578,5221.988397527532,4757.543796258172,0.7013016383755437,Hot
C00636,grp3,Premium Custom Type 1,0.600388878027782,4066.645221803384,2441.568562055574,0.5137381618667138,Warm
C00637,grp3,Core Replacement Type 2,0.6972906067059629,356.99386530209324,248.9284689268034,0.4382278105903672,Cold
C00638,grp3,Core Basic Type 1,0.4837665809769064,354.9755597775131,171.72531288393097,0.27104726588113337,Cold
C00639,grp3,Installation Type 1,0.7821751826544397,5317.697019195939,4159.3706372905535,0.6259728922574327,Hot
C00640,grp3,Repair Kits Type 1,0.5432005347639024,2260.1199380020958,1227.6983589532963,0.5333162844034612,Warm
C00641,grp3,Sensors Type 2,0.7511873309449245,2456.9704051294075,1845.6450408398296,0.508026723140551,Warm
C00642,grp3,Core Basic Type 2,0.6741138282668239,410.167648514377,276.4996837712277,0.4087340644047742,Cold
C00643,grp3,Installation Type 1,0.6288924448781793,4057.946450129794,2552.0118642068546,0.3596859788911548,Cold
C00644,grp3,Core Advanced Type 1,0.795720706293567,140.42201779027212,111.73670717524315,0.45245803638164017,Cold
C00645,grp3,Compliance Safety Type 2,0.8648695777267804,1384.8473822766573,1197.7123707256499,0.6648589130796981,Hot
C00646,grp3,Core Replacement Type 2,0.7802132937373998,691.8183038339708,539.7658375021235,0.5191272157664928,Warm
C00647,grp3,Premium Custom Type 1,0.669666969074901,1771.2110909587732,1186.1215628742104,0.4332244797222388,Cold
C00648,grp3,Installation Type 2,0.8557404339780547,4698.9938533403065,4021.1190393176453,0.5681702290409767,Warm
C00649,grp3,Extended Support Type 2,0.6311136292436563,5447.79596580439,3438.1782833577586,0.4392426975837914,Cold
C00650,grp3,Training Type 1,0.7397554630473581,12038.329126914932,8905.419737597453,0.7326116402620078,Hot
C00651,grp3,Premium Custom Type 1,0.8992303690226484,2315.490538131079,2082.159411072061,0.6295418398552588,Hot
C00652,grp3,Monitoring Type 1,0.5100529187286154,1414.8545476482257,721.6506916044323,0.37872828785573615,Cold
C00653,grp3,Core Replacement Type 2,0.7967889024980455,624.2001379505189,497.3557428567225,0.4963666966995578,Warm
C00654,grp3,Repair Kits Type 1,0.5749815332643572,403.3422574453062,231.91434961620925,0.3121329109585362,Cold
C00655,grp3,Installation Type 2,0.6118475879056146,5347.2077118412335,3271.6761405203592,0.4703354761896727,Warm
C00656,grp3,Personal Safety Type 2,0.8195151235078446,461.9497043546883,378.5747690186447,0.6282848836858906,Hot
C00657,grp3,Installation Type 1,0.8012148641374589,5747.8286075470305,4605.245716881193,0.574364348225926,Hot
C00658,grp3,Monitoring Type 1,0.6323735482222598,3113.4669378738345,1968.8741347759708,0.5014647954534236,Warm
C00659,grp3,Sensors Type 1,0.7299357612079743,4456.814438847253,3253.1882399826604,0.6213647126677022,Hot
C00660,grp3,Premium Standard Type 1,0.707832789255941,728.3515007319495,515.5510743218464,0.44869762505443717,Cold
C00661,grp3,Preventive Kits Type 1,0.5516594453266866,888.583022040422,490.19521706553013,0.39294246020998286,Cold
C00662,grp3,Installation Type 2,0.8519444103940539,7840.6542787908575,6679.801586648093,0.7045339996657527,Hot
C00663,grp3,Repair Kits Type 1,0.806181499469267,1735.8579457948538,1399.4165616065368,0.543774488991785,Warm
C00664,grp3,Premium Plus Type 2,0.6834501859041039,1537.142766739695,1050.560509689393,0.4157434244527113,Cold
C00665,grp3,Core Basic Type 2,0.5352152615901992,160.68071012582925,85.99876830249467,0.4360989313341494,Cold
C00666,grp1,Premium Products,0.7663083063392317,950.924623415383,728.701437625714,0.4835581533639264,Warm
C00667,grp3,Repair Kits Type 1,0.844511748775482,1613.3690297812248,1362.5091007607448,0.7078862621635357,Hot
C00668,grp3,Core Basic Type 2,0.7078294343284491,260.8258644935114,184.6202241226709,0.56639976015976,Warm
C00670,grp1,Safety Solutions,0.7814724576175291,646.2631631132149,505.03686234576213,0.422142976734289,Cold
C00671,grp3,Monitoring Type 2,0.8122110295526845,7308.774411026432,5936.267189148094,0.7053651027161546,Hot
C00672,grp1,Service Contracts,0.8117385723321491,1328.4271926358447,1078.3355927974253,0.5024811037159826,Warm
C00673,grp3,Repair Kits Type 1,0.8540418292538451,158.72140072529166,135.55471541716065,0.551356601131655,Warm
C00674,grp3,Core Replacement Type 2,0.7605126702660083,616.150578915704,468.59032205712896,0.5297685323419561,Warm
C00675,grp3,Calibration Kits Type 1,0.5160623229729163,475.5219852099958,245.3989803121632,0.28160964790575677,Cold
C00676,grp3,Installation Type 2,0.8255034236197617,10398.602096310779,8584.081631364179,0.5609382250887774,Warm
C00677,grp3,Sensors Type 1,0.6959900257695719,5986.129549824236,4166.286459642166,0.5536975523320921,Warm
C00678,grp3,Extended Support Type 2,0.8789066784692878,2128.6545911952944,1870.888736355856,0.5454578032471655,Warm
C00679,grp1,Maintenance Kits,0.624679164801112,328.5340413305065,205.2283705470748,0.39408936474363676,Cold
C00680,grp3,Core Replacement Type 2,0.8034758105870308,366.193222502974,294.2273962820539,0.4441497224944918,Cold
C00681,grp1,Service Contracts,0.6554111747891452,2137.370870278597,1400.856753049393,0.4022821978655023,Cold
C00682,grp3,Installation Type 2,0.7202064439221483,7453.408323054564,5367.99270344687,0.5259890274555398,Warm
C00683,grp1,Core Products,0.9067430429089117,1307.0082934189372,1185.1206770818708,0.6912828840406182,Hot
C00684,grp3,Core Replacement Type 2,0.805437878130917,280.2811253855924,225.74903491071706,0.44607586702093205,Cold
C00685,grp3,Core Basic Type 2,0.7334438846540713,140.70974255465148,103.20270018795787,0.5158475447592167,Warm
C00686,grp3,Preventive Kits Type 1,0.7494494930654164,732.8833121780532,549.2590267879452,0.47251994531846137,Warm
C00687,grp3,Installation Type 1,0.6110354888047683,3296.188454937013,2014.0881237550718,0.3677526068443646,Cold
C00688,grp1,Core Products,0.8594776180734351,283.80618069503254,243.9250601782855,0.5156874304164555,Warm
C00689,grp3,Preventive Kits Type 1,0.6986186182546726,750.9708299921496,524.6422035986802,0.476369234793245,Warm
C00690,grp3,Premium Custom Type 2,0.7538304228118868,4309.807818309951,3248.864249914566,0.6636493069849565,Hot
C00691,grp1,Service Contracts,0.8138272194373576,5462.438879819162,4445.481444909743,0.5374675516119034,Warm
C00692,grp1,Core Products,0.7938288733660981,857.8974643628076,681.0237775987598,0.5189833942154422,Warm
C00693,grp3,Calibration Kits Type 1,0.7005967620296077,1541.8104776605114,1080.1874283122772,0.47449425963252173,Warm
C00694,grp1,Premium Products,0.7011733174219318,3803.698493661532,2667.0518912734615,0.486752648713677,Warm
C00695,grp3,Core Basic Type 1,0.7948357964668767,173.82373595850314,138.1613276154249,0.5095305594507603,Warm
C00696,grp3,Premium Standard Type 1,0.7828624558379835,2893.3148341182628,2265.067556550291,0.5459489371044204,Warm
C00697,grp3,Core Advanced Type 1,0.7809031102166308,363.9066774668684,284.17585626247785,0.6245446910631183,Hot
C00698,grp3,Installation Type 2,0.7340397017155413,5443.889827883802,3996.031265432096,0.43981523746141854,Cold
C00699,grp3,Training Type 1,0.7971383363832055,12038.329126914932,9596.213653062456,0.638918303214141,Hot
C00700,grp1,Premium Products,0.7076027158355409,1075.1267407823527,760.7626016450064,0.48052965818038906,Warm
C00701,grp3,Installation Type 2,0.6746595860153439,7408.25818399361,4998.052399507913,0.5147902251653079,Warm
C00702,grp3,Installation Type 2,0.7834557831630805,3360.8940208338922,2633.111857220532,0.6285934405871472,Hot
C00703,grp3,Premium Standard Type 1,0.6865150560573786,570.1362651684981,391.40713004249596,0.4595308626575548,Cold
C00704,grp1,Service Contracts,0.739176817448896,8911.756774312005,6587.364010314587,0.4680753662635153,Cold
C00705,grp1,Safety Solutions,0.8006077673695072,345.59504111328454,276.6860742796798,0.49501996222141204,Warm
C00706,grp3,Calibration Kits Type 1,0.6530123421361165,549.8549008212436,359.06203662030237,0.5508525515119278,Warm
C00707,grp1,Maintenance Kits,0.7605705249113762,423.5553894015588,322.14374484618594,0.4883367368635493,Warm
C00708,grp3,Premium Custom Type 1,0.6768918977662299,5221.988397527532,3534.7216365156446,0.6084630733022863,Hot
C00709,grp3,Preventive Kits Type 1,0.6707083191071287,614.4010746535599,412.08391203850266,0.4970040070529736,Warm
C00710,grp3,Training Type 2,0.7945973187057247,11554.605822880352,9181.258805562282,0.7063951242532671,Hot
C00711,grp3,Repair Kits Type 1,0.4282448483758217,403.3422574453062,172.7292438832268,0.2314434479504057,Cold
C00712,grp3,Monitoring Type 2,0.6006489767910514,2054.6849716635156,1234.1444258576412,0.3770288121372709,Cold
C00713,grp1,Premium Products,0.8470649406078429,4011.7817536143098,3398.239672856933,0.6734102029192152,Hot
C00714,grp3,Core Replacement Type 2,0.6013578047823326,270.9779264948757,162.95469102142673,0.4792191972944403,Warm
C00715,grp3,Compliance Safety Type 2,0.8895579275556145,138.95315361518524,123.60687935724113,0.5366656297069501,Warm
C00716,grp3,Core Replacement Type 1,0.5647443628347676,149.8998913707258,84.65511864116142,0.46573038008924444,Cold
C00717,grp1,Safety Solutions,0.8311390544290082,345.59504111328454,287.2375356862495,0.4314313193172977,Cold
C00718,grp3,Core Replacement Type 2,0.5745256913411422,280.2811253855924,161.02870733203085,0.3354498349613993,Cold
C00719,grp3,Installation Type 2,0.6485272603992571,1447.001045167348,938.4196236172419,0.33155239923544433,Cold
C00720,grp3,Personal Safety Type 2,0.7907516334055765,826.6797079855147,653.6983293927908,0.4298732847343123,Cold
C00721,grp3,Calibration Kits Type 1,0.6612782402739481,1026.9690176242302,679.1122647904161,0.5797720740714198,Hot
C00722,grp1,Service Contracts,0.7626253143464549,8747.09989551783,6670.759807439127,0.6025044874293773,Hot
C00723,grp3,Sensors Type 1,0.7928515031829977,6430.617162879434,5098.524483983343,0.5314967759077177,Warm
C00724,grp3,Sensors Type 2,0.7224212627718909,6109.414472026579,4413.570917678306,0.6018592954983932,Hot
C00725,grp3,Personal Safety Type 2,0.5729656127530326,548.7933957660182,314.4397442798941,0.327442776831379,Cold
C00726,grp3,Core Basic Type 2,0.6075887352843443,266.0463025417798,161.64673648843603,0.512757159853343,Warm
C00727,grp3,Core Basic Type 2,0.7408674574708956,203.6271243020714,150.86070985378564,0.4497509672555707,Cold
C00728,grp3,Core Replacement Type 2,0.882746667398399,151.23921965367964,133.50591712922017,0.5192539644467888,Warm
C00729,grp3,Controllers Type 2,0.787653697000758,2706.2023606723533,2131.5502942157577,0.4748350894061259,Warm
C00730,grp3,Calibration Kits Type 1,0.5504981695158907,1077.235335410657,593.0160802814032,0.5418086831514555,Warm
C00731,grp3,Installation Type 1,0.8676675800332029,10103.82101932746,8766.757932928467,0.5394882591543467,Warm
C00732,grp3,Compliance Safety Type 2,0.8500417186920576,160.7547469700892,136.64824140236146,0.47178352393142264,Warm
C00733,grp3,Sensors Type 1,0.7079895103327775,11343.571655933916,8031.129742109427,0.561754186642239,Warm
C00734,grp3,Training Type 1,0.5712298222883642,8579.173151201663,4900.679554542031,0.5358262754464563,Warm
C00735,grp3,Premium Custom Type 1,0.8268363893053806,5221.988397527532,4317.730031606255,0.6374988839430155,Hot
C00736,grp3,Sensors Type 1,0.794512947003999,6430.617162879434,5109.208593133834,0.6739646033656451,Hot
C00737,grp3,Monitoring Type 2,0.8332699965154581,2716.2478432197486,2263.3678308548406,0.723850779544119,Hot
C00738,grp1,Premium Products,0.7436041386156375,5410.737413585175,4023.446733704406,0.5432785345244932,Warm
C00739,grp3,Controllers Type 2,0.6052821419371003,3351.722018721048,2028.7374826692176,0.35008943253624414,Cold
C00740,grp3,Sensors Type 1,0.6618073957639332,8802.802441448906,5825.759759199694,0.5147768625968346,Warm
C00741,grp3,Installation Type 1,0.8479764080259253,4605.365170085871,3905.2410145771214,0.5506171128713149,Warm
C00742,grp3,Training Type 1,0.849154722216008,7090.275414151987,6020.740849739222,0.5442437299072289,Warm
C00743,grp3,Installation Type 2,0.8414150878716247,4032.5339514804264,3393.034909130213,0.5360989860661879,Warm
C00744,grp3,Repair Kits Type 1,0.6363705419575713,856.0713904328611,544.7786146841314,0.36848049337927546,Cold
C00745,grp1,Premium Products,0.8549995727284863,6613.4093165849945,5654.46213995876,0.5250209520510564,Warm
C00746,grp3,Premium Standard Type 2,0.8210918603970297,1933.873046409077,1587.8874174477005,0.5502153478489308,Warm
C00747,grp3,Core Basic Type 1,0.7601342681867383,167.39365759435285,127.24165541458486,0.46519880548989695,Cold
C00748,grp3,Calibration Kits Type 1,0.5908640544349473,475.5219852099958,280.9688481541332,0.41852057489238537,Cold
C00749,grp1,Safety Solutions,0.7367066289779803,545.6936402635434,402.0161221732778,0.5851758913844436,Hot
C00750,grp3,Installation Type 1,0.586091216035893,6804.795320064725,3988.2307640120885,0.4286061776117339,Cold
C00751,grp3,Sensors Type 1,0.6831603152009265,2835.892913983479,1937.3694969930273,0.436398158965413,Cold
C00752,grp3,Core Replacement Type 1,0.7720249023596871,209.1468408848614,161.46656941297215,0.4712469698451586,Warm
C00753,grp1,Maintenance Kits,0.6354983562226625,201.24999823453092,127.89404306785812,0.5049059071795367,Warm
C00754,grp1,Safety Solutions,0.7145794262459612,301.31235204130934,215.3116076424999,0.3709523215754534,Cold
C00755,grp3,Premium Standard Type 1,0.8387459567092832,805.8328592118042,675.8890524473819,0.5100485362980975,Warm
C00756,grp1,Maintenance Kits,0.7612693078199502,1501.2429590403603,1142.8501882982289,0.47860020974858086,Warm
C00757,grp3,Core Replacement Type 2,0.6992087993577213,280.2811253855924,195.975029163491,0.47336643298015235,Warm
C00758,grp3,Extended Support Type 2,0.6883329574001709,4377.906632286719,3013.45741942374,0.3581705643761091,Cold
C00759,grp3,Compliance Safety Type 2,0.7593128741903348,218.0765714867907,165.58834828920905,0.48943737786379043,Warm
C00760,grp3,Core Advanced Type 1,0.7279477021714228,319.2493636623499,232.39684069769652,0.4996033635360942,Warm
C00761,grp3,Personal Safety Type 2,0.7220673406990515,315.6105121627464,227.89204321401994,0.4623035150996844,Cold
C00762,grp3,Premium Plus Type 2,0.6018879277022783,3572.290081273368,2150.1182741690304,0.5725405362706267,Hot
C00763,grp3,Premium Plus Type 2,0.724848938960131,1790.8498601738709,1298.0956209839294,0.4761631897548894,Warm
C00764,grp3,Installation Type 2,0.4848832999392121,2745.8534382766857,1331.418476301031,0.2512118955858348,Cold
C00765,grp3,Training Type 2,0.814078955629865,3051.676422548349,2484.3055549884425,0.5391687523728691,Warm
C00766,grp3,Premium Custom Type 1,0.597704479887141,4066.645221803384,2430.652067183519,0.5499576602495624,Warm
C00767,grp3,Calibration Kits Type 1,0.8440505091983823,875.2808425711944,738.7812408638057,0.49896982442503424,Warm
C00768,grp3,Core Replacement Type 2,0.739749162989736,967.3280990053026,715.5801515756251,0.46206158639981093,Cold
C00769,grp3,Core Replacement Type 2,0.7883763936285957,339.8082434813249,267.8967975210747,0.4455207180925029,Cold
C00770,grp3,Controllers Type 2,0.6485505571311858,8005.952119276394,5192.264707322303,0.5952387240533512,Hot
C00771,grp3,Core Replacement Type 2,0.866322975370691,602.5313785398656,521.9867766108605,0.6534207281683623,Hot
C00772,grp3,Premium Standard Type 1,0.7812508077560959,2155.2363192605003,1683.780115327541,0.5471653249967928,Warm
C00773,grp3,Installation Type 2,0.6452117560691354,7840.6542787908575,5058.88231594963,0.4799416021411133,Warm
C00774,grp1,Service Contracts,0.8392135888087904,4982.983184278899,4181.787201052549,0.5601744354991102,Warm
C00775,grp3,Core Advanced Type 1,0.6004535546692427,140.42201779027212,84.31689973599653,0.39850046744572365,Cold
