ID_Customer,cohort_ML,cluster,Sales,historical_ltv,avg_monthly_revenue,active_months,months_since_last_purchase,activity_ratio_lifetime,sf_total_events,sf_active_months,value_segment,customer_mean_event_value,customer_value_events,customer_value_multiplier,reco_top1_grp1_product,reco_top1_grp1_probability,reco_top1_grp1_expected_order_value,reco_top1_grp1_expected_revenue,reco_top1_grp1_value_method,reco_top1_grp1_rank,reco_top2_grp1_product,reco_top2_grp1_probability,reco_top2_grp1_expected_order_value,reco_top2_grp1_expected_revenue,reco_top2_grp1_value_method,reco_top2_grp1_rank,reco_top3_grp1_product,reco_top3_grp1_probability,reco_top3_grp1_expected_order_value,reco_top3_grp1_expected_revenue,reco_top3_grp1_value_method,reco_top3_grp1_rank,reco_top1_grp3_product,reco_top1_grp3_probability,reco_top1_grp3_expected_order_value,reco_top1_grp3_expected_revenue,reco_top1_grp3_value_method,reco_top1_grp3_rank,reco_top2_grp3_product,reco_top2_grp3_probability,reco_top2_grp3_expected_order_value,reco_top2_grp3_expected_revenue,reco_top2_grp3_value_method,reco_top2_grp3_rank,reco_top3_grp3_product,reco_top3_grp3_probability,reco_top3_grp3_expected_order_value,reco_top3_grp3_expected_revenue,reco_top3_grp3_value_method,reco_top3_grp3_rank,lead_top1_product_group,lead_top1_product,lead_top1_model_probability,lead_top1_expected_order_value,lead_top1_expected_revenue,lead_top1_value_method,lead_top1_score,lead_top1_recommendation_tier,lead_top1_reason,lead_top2_product_group,lead_top2_product,lead_top2_model_probability,lead_top2_expected_order_value,lead_top2_expected_revenue,lead_top2_value_method,lead_top2_score,lead_top2_recommendation_tier,lead_top2_reason,lead_top3_product_group,lead_top3_product,lead_top3_model_probability,lead_top3_expected_order_value,lead_top3_expected_revenue,lead_top3_value_method,lead_top3_score,lead_top3_recommendation_tier,lead_top3_reason,customer_top_lead_score,customer_lead_tier,lead_top1_tier
C00757,Emerging,0,11437.77,11437.77,346.59909090909093,11,0,0.3333333333333333,40,13,Mid-Market,1039.7972727272727,11,0.5,Premium Products,0.5458237131294842,950.924623415383,519.0372088588408,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.27164514661042527,2227.9391935780013,605.2088688786088,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Replacement Type 2,0.6992087993577213,280.2811253855924,195.975029163491,supported segment-product estimate with shrinkage,1,Core Advanced Type 2,0.6297532197762676,287.9089258001592,181.31157302497678,supported segment-product estimate with shrinkage,2,Preventive Kits Type 1,0.6013915617031131,392.9399701389251,236.3107822974228,supported segment-product estimate with shrinkage,3,grp3,Core Replacement Type 2,0.6992087993577213,280.2811253855924,195.975029163491,supported segment-product estimate with shrinkage,0.47336643298015235,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Advanced Type 2,0.6297532197762676,287.9089258001592,181.31157302497678,supported segment-product estimate with shrinkage,0.4421114221684982,Hot,recent/frequent buyer; low inactivity risk,grp3,Preventive Kits Type 1,0.6013915617031131,392.9399701389251,236.3107822974228,supported segment-product estimate with shrinkage,0.4293486760355787,Warm,recent/frequent buyer; low inactivity risk,0.47336643298015235,Warm,Warm
C00758,Emerging,0,12055.54,12055.54,1339.5044444444443,3,27,0.3333333333333333,45,20,Enterprise,4018.513333333334,3,0.6540201024798307,Service Contracts,0.3489254688855634,6517.942345674717,2274.2760891336197,supported segment-product estimate with shrinkage,1.0,Premium Products,0.2831319594474989,2238.416563654548,633.7672677272494,supported segment-product estimate with shrinkage,2.0,Maintenance Kits,0.2662312421125793,1143.2107230698405,304.35841079930356,supported segment-product estimate with shrinkage,3.0,Extended Support Type 2,0.6883329574001709,4377.906632286719,3013.45741942374,supported segment-product estimate with shrinkage,1,Sensors Type 1,0.55954489378069,3709.461948450601,2075.610491929303,supported segment-product estimate with shrinkage,2,Calibration Kits Type 1,0.5593438227307134,733.0441638209138,410.02372482202924,supported segment-product estimate with shrinkage,3,grp3,Extended Support Type 2,0.6883329574001709,4377.906632286719,3013.45741942374,supported segment-product estimate with shrinkage,0.3581705643761091,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Sensors Type 1,0.55954489378069,3709.461948450601,2075.610491929303,supported segment-product estimate with shrinkage,0.3002159357473427,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Calibration Kits Type 1,0.5593438227307134,733.0441638209138,410.02372482202924,supported segment-product estimate with shrinkage,0.30012545377485317,Cold,low inactivity risk; recent sales activity but no recent sales,0.3581705643761091,Cold,Cold
C00759,Emerging,0,6494.02,6494.02,240.5192592592593,9,1,0.3333333333333333,37,12,SMB,721.5577777777778,9,0.7847125661168103,Service Contracts,0.6969344083610854,1607.6631049391879,1120.4357348847386,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Compliance Safety Type 2,0.7593128741903348,218.0765714867907,165.58834828920905,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.7009109640469906,181.24886896053465,127.03931947555502,supported segment-product estimate with shrinkage,2,Repair Kits Type 2,0.6716208113914808,312.23979957135623,209.7067475368276,supported segment-product estimate with shrinkage,3,grp3,Compliance Safety Type 2,0.7593128741903348,218.0765714867907,165.58834828920905,supported segment-product estimate with shrinkage,0.48943737786379043,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Personal Safety Type 2,0.7009109640469906,181.24886896053465,127.03931947555502,supported segment-product estimate with shrinkage,0.46315651829928556,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp1,Service Contracts,0.6969344083610854,1607.6631049391879,1120.4357348847386,supported segment-product estimate with shrinkage,0.4613670682406282,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.48943737786379043,Warm,Warm
C00760,Emerging,0,12355.0,12355.0,353.0,12,1,0.3428571428571428,61,20,Mid-Market,1029.5833333333333,12,0.5,Safety Solutions,0.5395420049096807,345.59504111328454,186.46304136910507,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.20690056695360376,2227.9391935780013,460.9618822894432,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Advanced Type 1,0.7279477021714228,319.2493636623499,232.39684069769652,supported segment-product estimate with shrinkage,1,Calibration Kits Type 1,0.6849816089396583,256.74225440605755,175.86372250585637,supported segment-product estimate with shrinkage,2,Core Replacement Type 2,0.6831151145688643,280.2811253855924,191.4642730792692,supported segment-product estimate with shrinkage,3,grp3,Core Advanced Type 1,0.7279477021714228,319.2493636623499,232.39684069769652,supported segment-product estimate with shrinkage,0.4996033635360942,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Calibration Kits Type 1,0.6849816089396583,256.74225440605755,175.86372250585637,supported segment-product estimate with shrinkage,0.48026862158180017,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 2,0.6831151145688643,280.2811253855924,191.4642730792692,supported segment-product estimate with shrinkage,0.47942869911494285,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.4996033635360942,Warm,Warm
C00761,Emerging,0,11926.44,11926.44,477.0576,8,10,0.32,71,22,Distributor,1490.805,8,0.5482451202263084,Premium Products,0.681841591883311,1693.5820132827175,1154.7546559216307,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Personal Safety Type 2,0.7220673406990515,315.6105121627464,227.89204321401994,supported segment-product estimate with shrinkage,1,Compliance Safety Type 2,0.6911420470179537,450.0717691893999,311.06352386255384,supported segment-product estimate with shrinkage,2,Core Basic Type 1,0.6501030518282985,371.53208227004006,241.53414053587554,supported segment-product estimate with shrinkage,3,grp3,Personal Safety Type 2,0.7220673406990515,315.6105121627464,227.89204321401994,supported segment-product estimate with shrinkage,0.4623035150996844,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Compliance Safety Type 2,0.6911420470179537,450.0717691893999,311.06352386255384,supported segment-product estimate with shrinkage,0.4483871329431904,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp1,Premium Products,0.681841591883311,1693.5820132827175,1154.7546559216307,supported segment-product estimate with shrinkage,0.4442019281326011,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,0.4623035150996844,Cold,Cold
C00762,Power,3,487647.31,487647.31,14342.56794117647,25,1,0.7352941176470589,85,20,Mid-Market,19505.8924,25,2.0,Service Contracts,0.5637568624013739,8911.756774312005,5024.064037570325,supported segment-product estimate with shrinkage,1.0,Premium Products,0.207965808599164,3803.698493661532,791.0392329017426,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.18551621573737206,1382.3801644531381,256.45393681975224,supported segment-product estimate with shrinkage,3.0,Premium Plus Type 2,0.6018879277022783,3572.290081273368,2150.1182741690304,supported segment-product estimate with shrinkage,1,Monitoring Type 1,0.588626559829389,6068.815321944652,3572.265885196167,supported segment-product estimate with shrinkage,2,Training Type 2,0.5427364910509271,6067.017827170418,3292.791966661893,supported segment-product estimate with shrinkage,3,grp3,Premium Plus Type 2,0.6018879277022783,3572.290081273368,2150.1182741690304,supported segment-product estimate with shrinkage,0.5725405362706267,Hot,recent/frequent buyer; low inactivity risk,grp3,Monitoring Type 1,0.588626559829389,6068.815321944652,3572.265885196167,supported segment-product estimate with shrinkage,0.5665729207278265,Hot,recent/frequent buyer; low inactivity risk,grp1,Service Contracts,0.5637568624013739,8911.756774312005,5024.064037570325,supported segment-product estimate with shrinkage,0.5553815568852197,Hot,recent/frequent buyer; low inactivity risk,0.5725405362706267,Hot,Hot
C00763,Emerging,0,21631.86,21631.86,655.5109090909091,10,2,0.303030303030303,40,14,Mid-Market,2163.186,10,1.0026340635447555,Safety Solutions,0.6520536130720969,693.0107208246586,451.8801444114169,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Premium Plus Type 2,0.724848938960131,1790.8498601738709,1298.0956209839294,supported segment-product estimate with shrinkage,1,Premium Standard Type 1,0.6952704864884736,899.3293127464437,625.2771287865645,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.6908089579658342,2038.6785118657954,1408.3373784093476,supported segment-product estimate with shrinkage,3,grp3,Premium Plus Type 2,0.724848938960131,1790.8498601738709,1298.0956209839294,supported segment-product estimate with shrinkage,0.4761631897548894,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Standard Type 1,0.6952704864884736,899.3293127464437,625.2771287865645,supported segment-product estimate with shrinkage,0.4628528861426436,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Custom Type 1,0.6908089579658342,2038.6785118657954,1408.3373784093476,supported segment-product estimate with shrinkage,0.46084519830745585,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.4761631897548894,Warm,Warm
C00764,Dormant,2,3004.99,3004.99,333.8877777777777,2,27,0.2222222222222222,49,21,SMB,1502.495,2,1.6340017990780888,Automation Modules,0.33642050203230184,2428.621706203063,817.0381336473798,supported segment-product estimate with shrinkage,1.0,Premium Products,0.2766251584364947,1234.9848643296161,341.627883761853,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.1965215340758159,445.8321949680507,87.61562689550958,supported segment-product estimate with shrinkage,3.0,Installation Type 2,0.4848832999392121,2745.8534382766857,1331.418476301031,supported segment-product estimate with shrinkage,1,Monitoring Type 1,0.450609954681155,2395.799426398323,1079.5710709544853,supported segment-product estimate with shrinkage,2,Premium Plus Type 2,0.4295919747271948,1264.0090595757563,543.0081479762135,supported segment-product estimate with shrinkage,3,grp3,Installation Type 2,0.4848832999392121,2745.8534382766857,1331.418476301031,supported segment-product estimate with shrinkage,0.2512118955858348,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Monitoring Type 1,0.450609954681155,2395.799426398323,1079.5710709544853,supported segment-product estimate with shrinkage,0.23578889021970914,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Premium Plus Type 2,0.4295919747271948,1264.0090595757563,543.0081479762135,supported segment-product estimate with shrinkage,0.226330799240427,Cold,low inactivity risk; recent sales activity but no recent sales,0.2512118955858348,Cold,Cold
C00765,Emerging,0,26974.54,26974.54,793.3688235294118,11,0,0.3235294117647059,58,19,Public Sector,2452.230909090909,11,1.0,Maintenance Kits,0.6978354149575493,661.8057011923838,461.83145611285903,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Training Type 2,0.814078955629865,3051.676422548349,2484.3055549884425,supported segment-product estimate with shrinkage,1,Installation Type 2,0.7834065947795075,3704.129091996805,2901.839158584926,supported segment-product estimate with shrinkage,2,Sensors Type 1,0.7350854323923222,2228.4072194236264,1638.0696844361887,supported segment-product estimate with shrinkage,3,grp3,Training Type 2,0.814078955629865,3051.676422548349,2484.3055549884425,supported segment-product estimate with shrinkage,0.5391687523728691,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Installation Type 2,0.7834065947795075,3704.129091996805,2901.839158584926,supported segment-product estimate with shrinkage,0.5253661899902081,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Sensors Type 1,0.7350854323923222,2228.4072194236264,1638.0696844361887,supported segment-product estimate with shrinkage,0.5036216669159748,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5391687523728691,Warm,Warm
C00766,Core,4,271902.27,271902.27,7768.636285714286,28,0,0.8,91,25,Mid-Market,9710.795357142857,28,2.0,Premium Products,0.5741133705258636,3803.698493661532,2183.754162660173,supported segment-product estimate with shrinkage,1.0,Core Products,0.487673037277169,1307.0082934189372,637.3927041980623,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.11500079516811182,8911.756774312005,1024.8591153906877,supported segment-product estimate with shrinkage,3.0,Premium Custom Type 1,0.597704479887141,4066.645221803384,2430.652067183519,supported segment-product estimate with shrinkage,1,Core Replacement Type 1,0.5851991805804033,836.5873635394456,489.57023962720353,supported segment-product estimate with shrinkage,2,Calibration Kits Type 2,0.5826759117168846,1702.8770839400586,992.2254574265635,supported segment-product estimate with shrinkage,3,grp3,Premium Custom Type 1,0.597704479887141,4066.645221803384,2430.652067183519,supported segment-product estimate with shrinkage,0.5499576602495624,Hot,recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 1,0.5851991805804033,836.5873635394456,489.57023962720353,supported segment-product estimate with shrinkage,0.5443302755615304,Hot,recent/frequent buyer; low inactivity risk,grp3,Calibration Kits Type 2,0.5826759117168846,1702.8770839400586,992.2254574265635,supported segment-product estimate with shrinkage,0.543194804572947,Hot,recent/frequent buyer; low inactivity risk,0.5499576602495624,Warm,Warm
C00767,Emerging,0,47809.57,47809.57,2516.293157894737,13,16,0.6842105263157895,38,13,Mid-Market,3677.659230769231,13,1.7045905524901848,Safety Solutions,0.530324746187126,1178.1960841383236,624.8265392793222,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.20024073074060827,7595.448201791324,1520.9180982291339,supported segment-product estimate with shrinkage,2.0,,,,,,,Calibration Kits Type 1,0.8440505091983823,875.2808425711944,738.7812408638057,supported segment-product estimate with shrinkage,1,Premium Standard Type 1,0.8265130857840148,1528.9608699960645,1263.7061667034593,supported segment-product estimate with shrinkage,2,Core Basic Type 2,0.7097050823513809,694.2017446321108,492.67850634260446,supported segment-product estimate with shrinkage,3,grp3,Calibration Kits Type 1,0.8440505091983823,875.2808425711944,738.7812408638057,supported segment-product estimate with shrinkage,0.49896982442503424,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Premium Standard Type 1,0.8265130857840148,1528.9608699960645,1263.7061667034593,supported segment-product estimate with shrinkage,0.49107798388856894,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Core Basic Type 2,0.7097050823513809,694.2017446321108,492.67850634260446,supported segment-product estimate with shrinkage,0.4385143823438836,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,0.49896982442503424,Warm,Warm
C00768,Emerging,0,38704.01,38704.01,1433.4818518518518,10,9,0.3703703703703703,37,14,Distributor,3870.4010000000003,10,1.4233440735502123,Maintenance Kits,0.6340160597535256,1908.0343937992077,1209.7244482307804,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.45768592472271324,8990.754401361335,4114.941742141867,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Replacement Type 2,0.739749162989736,967.3280990053026,715.5801515756251,supported segment-product estimate with shrinkage,1,Repair Kits Type 1,0.6922096234075368,1608.4641596339782,1113.3943702047561,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.6763760943724074,3455.6665612537804,2337.3302521541596,supported segment-product estimate with shrinkage,3,grp3,Core Replacement Type 2,0.739749162989736,967.3280990053026,715.5801515756251,supported segment-product estimate with shrinkage,0.46206158639981093,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Repair Kits Type 1,0.6922096234075368,1608.4641596339782,1113.3943702047561,supported segment-product estimate with shrinkage,0.44066879358782124,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Premium Standard Type 2,0.6763760943724074,3455.6665612537804,2337.3302521541596,supported segment-product estimate with shrinkage,0.43354370552201305,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,0.46206158639981093,Cold,Cold
C00769,Emerging,0,136.8,136.8,136.8,1,18,1.0,56,24,Distributor,136.8,1,0.5,Core Products,0.17649872360485408,430.7153351927076,76.02070689854978,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.08811144125147945,371.58311828300253,32.74072409663432,supported segment-product estimate with shrinkage,2.0,Automation Modules,0.05552802802847574,2479.694331867308,137.6925363619803,supported segment-product estimate with shrinkage,3.0,Core Replacement Type 2,0.7883763936285957,339.8082434813249,267.8967975210747,supported segment-product estimate with shrinkage,1,Premium Standard Type 1,0.3515367628979482,700.9954873988288,246.42568444625374,supported segment-product estimate with shrinkage,2,Core Basic Type 2,0.3396331407395766,282.9446403522139,96.09737685825236,supported segment-product estimate with shrinkage,3,grp3,Core Replacement Type 2,0.7883763936285957,339.8082434813249,267.8967975210747,supported segment-product estimate with shrinkage,0.4455207180925029,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Premium Standard Type 1,0.3515367628979482,700.9954873988288,246.42568444625374,supported segment-product estimate with shrinkage,0.24894288426371156,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Core Basic Type 2,0.3396331407395766,282.9446403522139,96.09737685825236,supported segment-product estimate with shrinkage,0.24358625429244438,Cold,low inactivity risk; recent sales activity but no recent sales,0.4455207180925029,Cold,Cold
C00770,Core,4,348744.55,348744.55,9687.34861111111,28,0,0.7777777777777778,106,28,Distributor,12455.1625,28,2.0,Maintenance Kits,0.46252991245570885,2681.0585427036544,1240.0697730453517,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.16993338187067908,12633.28322144331,2146.8165419499687,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.14168705346358917,1486.3324731320101,210.59406858532384,supported segment-product estimate with shrinkage,3.0,Controllers Type 2,0.6485505571311858,8005.952119276394,5192.264707322303,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.6152729947749704,1131.7785614088557,696.3527849001345,supported segment-product estimate with shrinkage,2,Monitoring Type 1,0.582354060559522,7205.281050536384,4196.0246772524415,supported segment-product estimate with shrinkage,3,grp3,Controllers Type 2,0.6485505571311858,8005.952119276394,5192.264707322303,supported segment-product estimate with shrinkage,0.5952387240533512,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Core Basic Type 2,0.6152729947749704,1131.7785614088557,696.3527849001345,supported segment-product estimate with shrinkage,0.5802638209930543,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Monitoring Type 1,0.582354060559522,7205.281050536384,4196.0246772524415,supported segment-product estimate with shrinkage,0.5654503005961025,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,0.5952387240533512,Hot,Hot
C00771,Core,4,58613.24,58613.24,1628.1455555555556,32,0,0.8888888888888888,103,24,SMB,1831.66375,32,1.9919812463975712,,,,,,,,,,,,,,,,,,,Core Replacement Type 2,0.866322975370691,602.5313785398656,521.9867766108605,supported segment-product estimate with shrinkage,1,Core Advanced Type 2,0.8256197730113515,457.5966785206772,377.80086585098985,supported segment-product estimate with shrinkage,2,Repair Kits Type 2,0.8088852966377327,792.6161144620849,641.1355208665105,supported segment-product estimate with shrinkage,3,grp3,Core Replacement Type 2,0.866322975370691,602.5313785398656,521.9867766108605,supported segment-product estimate with shrinkage,0.6534207281683623,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Advanced Type 2,0.8256197730113515,457.5966785206772,377.80086585098985,supported segment-product estimate with shrinkage,0.6351042871066596,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Repair Kits Type 2,0.8088852966377327,792.6161144620849,641.1355208665105,supported segment-product estimate with shrinkage,0.6275737727385311,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.6534207281683623,Hot,Hot
C00772,Emerging,0,62702.81,62702.81,1844.200294117647,15,2,0.4411764705882353,75,22,Distributor,4180.187333333333,15,1.5372683262611977,Core Products,0.6961811609081135,1324.2500848534487,921.9179614059418,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.19642566730328,9710.373076505914,1907.3665113164782,supported segment-product estimate with shrinkage,2.0,,,,,,,Premium Standard Type 1,0.7812508077560959,2155.2363192605003,1683.780115327541,supported segment-product estimate with shrinkage,1,Core Replacement Type 2,0.750843384345333,1044.7528994125878,784.4458027995468,supported segment-product estimate with shrinkage,2,Calibration Kits Type 1,0.7313013913465166,1462.0097726083445,1069.1697808706867,supported segment-product estimate with shrinkage,3,grp3,Premium Standard Type 1,0.7812508077560959,2155.2363192605003,1683.780115327541,supported segment-product estimate with shrinkage,0.5471653249967928,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 2,0.750843384345333,1044.7528994125878,784.4458027995468,supported segment-product estimate with shrinkage,0.5334819844619495,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Calibration Kits Type 1,0.7313013913465166,1462.0097726083445,1069.1697808706867,supported segment-product estimate with shrinkage,0.5246880876124821,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5471653249967928,Warm,Warm
C00773,Emerging,0,73637.65000000001,73637.65000000001,3875.665789473685,9,0,0.4736842105263157,73,26,Mid-Market,8181.961111111111,9,2.0,Premium Products,0.5909640437794936,3803.698493661532,2247.8490431321875,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.34299496450850203,1382.3801644531381,474.1494354438613,supported segment-product estimate with shrinkage,2.0,,,,,,,Installation Type 2,0.6452117560691354,7840.6542787908575,5058.88231594963,supported segment-product estimate with shrinkage,1,Training Type 2,0.637900873780773,6067.017827170418,3870.1559731955363,supported segment-product estimate with shrinkage,2,Installation Type 1,0.59119750581347,10103.82101932746,5973.353785812106,supported segment-product estimate with shrinkage,3,grp3,Installation Type 2,0.6452117560691354,7840.6542787908575,5058.88231594963,supported segment-product estimate with shrinkage,0.4799416021411133,Hot,recent/frequent buyer; low inactivity risk,grp3,Training Type 2,0.637900873780773,6067.017827170418,3870.1559731955363,supported segment-product estimate with shrinkage,0.47665170511135024,Hot,recent/frequent buyer; low inactivity risk,grp3,Installation Type 1,0.59119750581347,10103.82101932746,5973.353785812106,supported segment-product estimate with shrinkage,0.45563518952606386,Hot,recent/frequent buyer; low inactivity risk,0.4799416021411133,Warm,Warm
C00774,Emerging,0,44389.61,44389.61,1268.274571428571,15,1,0.4285714285714285,55,16,Enterprise,2959.307333333333,15,0.5,Service Contracts,0.8392135888087904,4982.983184278899,4181.787201052549,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Core Replacement Type 2,0.8178790094950009,599.061098989899,489.9594982688453,supported segment-product estimate with shrinkage,1,Monitoring Type 2,0.786256214243892,1827.193602756608,1436.6423247940686,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.7847758044064357,1143.3203037982921,897.2501111075151,supported segment-product estimate with shrinkage,3,grp1,Service Contracts,0.8392135888087904,4982.983184278899,4181.787201052549,supported segment-product estimate with shrinkage,0.5601744354991102,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 2,0.8178790094950009,599.061098989899,489.9594982688453,supported segment-product estimate with shrinkage,0.5505738748079049,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Monitoring Type 2,0.786256214243892,1827.193602756608,1436.6423247940686,supported segment-product estimate with shrinkage,0.5363436169449058,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5601744354991102,Warm,Warm
C00775,Emerging,0,723.02,723.02,20.657714285714285,5,0,0.1428571428571428,46,21,SMB,144.60399999999998,5,0.5,Safety Solutions,0.27085388014394335,136.42341006588586,36.95080995881349,supported segment-product estimate with shrinkage,1.0,Premium Products,0.1654289570154986,377.90192918587974,62.51592199936489,supported segment-product estimate with shrinkage,2.0,Automation Modules,0.07753812427039748,743.1514786499323,57.622571703288095,supported segment-product estimate with shrinkage,3.0,Core Advanced Type 1,0.6004535546692427,140.42201779027212,84.31689973599653,supported segment-product estimate with shrinkage,1,Core Replacement Type 1,0.5931276923800323,102.5457526077886,60.82272560763133,supported segment-product estimate with shrinkage,2,Core Basic Type 2,0.5039479598636691,97.69802248116297,49.23471911209696,supported segment-product estimate with shrinkage,3,grp3,Core Advanced Type 1,0.6004535546692427,140.42201779027212,84.31689973599653,supported segment-product estimate with shrinkage,0.39850046744572365,Warm,low inactivity risk,grp3,Core Replacement Type 1,0.5931276923800323,102.5457526077886,60.82272560763133,supported segment-product estimate with shrinkage,0.39520382941557897,Warm,low inactivity risk,grp3,Core Basic Type 2,0.5039479598636691,97.69802248116297,49.23471911209696,supported segment-product estimate with shrinkage,0.3550729497832156,Warm,low inactivity risk,0.39850046744572365,Cold,Cold
C00776,Emerging,0,4958.29,4958.29,165.27633333333333,7,3,0.2333333333333333,29,11,SMB,708.3271428571428,7,0.770323911736421,Service Contracts,0.3636802941163953,1578.1846566819568,573.9546601120763,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Repair Kits Type 2,0.7338690425936802,306.5145050446397,224.9415063581855,supported segment-product estimate with shrinkage,1,Repair Kits Type 1,0.7170422035574863,244.53378056598137,175.3410408612741,supported segment-product estimate with shrinkage,2,Calibration Kits Type 2,0.6813041363952649,280.4305141809188,191.05846928291098,supported segment-product estimate with shrinkage,3,grp3,Repair Kits Type 2,0.7338690425936802,306.5145050446397,224.9415063581855,supported segment-product estimate with shrinkage,0.4553545133905173,Hot,high model probability; low inactivity risk,grp3,Repair Kits Type 1,0.7170422035574863,244.53378056598137,175.3410408612741,supported segment-product estimate with shrinkage,0.44778243582423,Hot,high model probability; low inactivity risk,grp3,Calibration Kits Type 2,0.6813041363952649,280.4305141809188,191.05846928291098,supported segment-product estimate with shrinkage,0.4317003056012304,Warm,high model probability; low inactivity risk,0.4553545133905173,Cold,Cold
