ID_Customer,customer_mean_event_value,customer_median_event_value,customer_value_events,value_segment,segment_median_customer_event_value,customer_value_multiplier_raw,customer_value_multiplier
C00492,1592.5033333333333,1713.6950000000002,6,SMB,919.5185714285715,1.7318881671516513,1.7318881671516513
C00493,3647.222307692308,3136.3399999999997,13,Distributor,2719.230769230769,1.341269872701556,1.341269872701556
C00494,3432.345,3432.345,2,Enterprise,6144.3269375,0.5586201767766854,0.5586201767766854
C00495,1546.46875,874.115,16,SMB,919.5185714285715,1.6818243785956315,1.6818243785956315
C00496,743.9742857142857,650.5749999999999,14,SMB,919.5185714285715,0.8090910926991297,0.8090910926991297
C00497,703.3923076923077,640.45,13,Mid-Market,2157.5029999999997,0.3260214737556832,0.5
C00498,517.2877777777778,266.18,9,SMB,919.5185714285715,0.5625637087178298,0.5625637087178298
C00499,10079.461666666666,8841.205,30,Mid-Market,2157.5029999999997,4.671818146564185,2.0
C00500,6496.414285714286,5868.64,7,Enterprise,6144.3269375,1.057302834272283,1.057302834272283
C00501,2044.418965517241,1731.6,29,SMB,919.5185714285715,2.2233579930212994,2.0
C00502,4237.522857142857,4262.73,7,Mid-Market,2157.5029999999997,1.9640866581148937,1.9640866581148937
C00503,606.28,606.28,2,SMB,919.5185714285715,0.6593450299302585,0.6593450299302585
C00504,2369.909,1889.01,10,Enterprise,6144.3269375,0.3857068518825053,0.5
C00505,7757.159166666667,6207.84,12,Mid-Market,2157.5029999999997,3.5954337800071046,2.0
C00506,1093.435,1093.435,2,Mid-Market,2157.5029999999997,0.5068057842793267,0.5068057842793267
C00507,240.5775,157.66000000000003,4,SMB,919.5185714285715,0.2616341936696687,0.5
C00508,2757.566666666667,2649.76,6,Mid-Market,2157.5029999999997,1.2781287751009698,1.2781287751009698
C00509,5760.125384615385,5541.18,13,Enterprise,6144.3269375,0.9374705225173225,0.9374705225173225
C00510,522.6871428571428,411.0,7,SMB,919.5185714285715,0.5684356565469818,0.5684356565469818
C00511,3667.5654545454545,3223.51,11,Mid-Market,2157.5029999999997,1.6999120995639194,1.6999120995639194
C00512,2006.1223076923077,1381.65,13,Mid-Market,2157.5029999999997,0.9298352343854484,0.9298352343854484
C00513,492.3525,525.365,8,Mid-Market,2157.5029999999997,0.22820478117527535,0.5
C00514,4225.784,4142.59,15,Mid-Market,2157.5029999999997,1.958645712195997,1.958645712195997
C00515,481.672,535.78,5,SMB,919.5185714285715,0.5238306380823505,0.5238306380823505
C00516,3323.31,3323.31,2,Enterprise,6144.3269375,0.5408745390348949,0.5408745390348949
C00517,3026.3846875,2606.635,32,Distributor,2719.230769230769,1.1129561792786422,1.1129561792786422
C00518,2026.4300000000003,2154.76,9,Distributor,2719.230769230769,0.745221782178218,0.745221782178218
C00519,792.2481818181818,591.85,11,Mid-Market,2157.5029999999997,0.36720606266511885,0.5
C00520,1130.2225,927.315,4,Enterprise,6144.3269375,0.18394569681864362,0.5
C00521,10623.003529411764,8352.48,34,Distributor,2719.230769230769,3.906620817039687,2.0
C00522,618.52,618.52,1,SMB,919.5185714285715,0.6726563434592325,0.6726563434592325
C00523,4501.554444444444,5144.45,9,Distributor,2719.230769230769,1.6554514222850856,1.6554514222850856
C00524,6489.747142857143,5084.915,28,Mid-Market,2157.5029999999997,3.007989858117066,2.0
C00525,4493.968461538462,3497.7799999999997,13,Public Sector,2452.230909090909,1.8326041176948,1.8326041176948
C00526,2674.350303030303,2560.04,33,SMB,919.5185714285715,2.9084244583286782,2.0
C00527,6004.764482758621,5742.54,29,Mid-Market,2157.5029999999997,2.7832009887164104,2.0
C00528,2207.8525,1028.815,4,Mid-Market,2157.5029999999997,1.023336931628832,1.023336931628832
C00529,366.6392857142857,356.15,14,SMB,919.5185714285715,0.39872961472074664,0.5
C00530,2742.09,3561.07,5,Enterprise,6144.3269375,0.4462799632722181,0.5
C00531,1143.04,1097.99,11,SMB,919.5185714285715,1.243085279097913,1.243085279097913
C00532,1275.85375,1113.7,8,Public Sector,2452.230909090909,0.5202828760008512,0.5202828760008512
C00533,893.2275,648.085,8,SMB,919.5185714285715,0.9714077863726825,0.9714077863726825
C00534,1328.1966666666667,408.57,3,Mid-Market,2157.5029999999997,0.6156175294619136,0.6156175294619136
C00535,256.0,259.18,4,SMB,919.5185714285715,0.2784065574687375,0.5
C00536,8932.505454545455,9328.2,11,Enterprise,6144.3269375,1.4537809503639316,1.4537809503639316
C00537,3829.4763636363637,2977.3,11,Enterprise,6144.3269375,0.6232540036670801,0.6232540036670801
C00538,6531.768,4105.18,10,Enterprise,6144.3269375,1.0630567133619426,1.0630567133619426
C00539,7847.026666666666,7923.33,6,Enterprise,6144.3269375,1.2771173712737784,1.2771173712737784
C00540,588.014,771.8,5,SMB,919.5185714285715,0.639480287044618,0.639480287044618
C00541,10349.998333333331,7794.4,6,Enterprise,6144.3269375,1.684480405846459,1.684480405846459
C00542,3716.281875,3899.66,16,Mid-Market,2157.5029999999997,1.7224921008221081,1.7224921008221081
C00543,560.4786666666666,382.35,15,SMB,919.5185714285715,0.6095349067239637,0.6095349067239637
C00544,1834.525,2057.035,4,Distributor,2719.230769230769,0.6746485148514852,0.6746485148514852
C00545,1227.9776666666667,1127.255,30,SMB,919.5185714285715,1.3354571672857793,1.3354571672857793
C00546,604.3411764705882,423.79,17,SMB,919.5185714285715,0.6572365096788407,0.6572365096788407
C00547,933.7149999999999,933.7149999999999,2,SMB,919.5185714285715,1.01543897971454,1.01543897971454
C00548,1261.94,582.75,3,Mid-Market,2157.5029999999997,0.584907645551362,0.584907645551362
C00549,480.2971428571429,139.36,7,SMB,919.5185714285715,0.5223354457223733,0.5223354457223733
C00550,1230.3058333333333,1044.185,12,Public Sector,2452.230909090909,0.5017088026956777,0.5017088026956777
C00551,11189.52185185185,10206.82,27,Mid-Market,2157.5029999999997,5.186329683829803,2.0
C00552,1524.4099999999999,193.5,3,Distributor,2719.230769230769,0.5606033946251768,0.5606033946251768
C00553,9346.434545454546,8566.77,11,Enterprise,6144.3269375,1.521148636868828,1.521148636868828
C00554,4798.6728571428575,4171.99,21,Enterprise,6144.3269375,0.7809924351283525,0.7809924351283525
C00555,1641.2189999999998,1740.9099999999999,10,Mid-Market,2157.5029999999997,0.7607029978637342,0.7607029978637342
C00556,1776.252,1575.605,10,Mid-Market,2157.5029999999997,0.8232906281010965,0.8232906281010965
C00557,1083.5411111111111,1006.28,9,Mid-Market,2157.5029999999997,0.5022199788881458,0.5022199788881458
C00558,1242.5520000000001,411.21,5,Mid-Market,2157.5029999999997,0.5759213312797249,0.5759213312797249
C00559,3790.3333333333335,4174.975,12,Mid-Market,2157.5029999999997,1.7568148611303596,1.7568148611303596
C00560,1174.0536363636363,846.77,11,SMB,919.5185714285715,1.2768134030611444,1.2768134030611444
C00561,1753.2149999999997,984.99,4,Public Sector,2452.230909090909,0.7149469462685925,0.7149469462685925
C00562,2175.6974999999998,2406.285,4,Mid-Market,2157.5029999999997,1.0084331284823242,1.0084331284823242
C00563,6082.9800000000005,6432.95,7,Enterprise,6144.3269375,0.9900156781818383,0.9900156781818383
C00564,1388.124,1360.77,5,Mid-Market,2157.5029999999997,0.6433937751187369,0.6433937751187369
C00565,3034.853870967742,2614.49,31,SMB,919.5185714285715,3.3004813228000045,2.0
C00566,3990.461923076923,2526.085,26,Mid-Market,2157.5029999999997,1.8495742175454326,1.8495742175454326
C00567,925.8778571428572,559.3,14,SMB,919.5185714285715,1.0069158861081031,1.0069158861081031
C00568,516.575,471.08500000000004,4,SMB,919.5185714285715,0.5617885446266137,0.5617885446266137
C00569,677.6061538461538,530.38,13,SMB,919.5185714285715,0.7369140492653883,0.7369140492653883
C00570,4883.818214285714,3798.8050000000003,28,Distributor,2719.230769230769,1.7960293291574057,1.7960293291574057
C00571,2015.538,1792.32,5,SMB,919.5185714285715,2.191949203232126,2.0
C00572,2974.5805882352943,3069.96,17,Public Sector,2452.230909090909,1.21300998907074,1.21300998907074
C00573,4933.35625,4472.37,8,Distributor,2719.230769230769,1.8142469943422914,1.8142469943422914
C00574,3623.739,2880.4700000000003,10,Enterprise,6144.3269375,0.5897698864107684,0.5897698864107684
C00575,1672.5341666666666,936.84,12,Enterprise,6144.3269375,0.27220787299889126,0.5
C00576,10062.701481481481,8930.49,27,Mid-Market,2157.5029999999997,4.664049821243114,2.0
C00577,4604.450000000001,4604.450000000001,1,Mid-Market,2157.5029999999997,2.134156939758601,2.0
C00578,1797.6507142857142,1203.195,14,Distributor,2719.230769230769,0.6610879571630632,0.6610879571630632
C00579,1524.829,1257.4699999999998,10,Mid-Market,2157.5029999999997,0.7067563753097911,0.7067563753097911
C00580,478.51249999999993,357.38,4,Mid-Market,2157.5029999999997,0.2217899581136156,0.5
C00581,2024.8855555555556,1993.17,9,Distributor,2719.230769230769,0.7446538110953953,0.7446538110953953
C00582,2693.3399999999997,2606.06,10,Mid-Market,2157.5029999999997,1.2483597937059647,1.2483597937059647
C00583,1747.5144444444443,1390.96,9,Mid-Market,2157.5029999999997,0.8099708062720861,0.8099708062720861
C00584,1763.4980769230767,1756.21,26,SMB,919.5185714285715,1.9178493308550493,1.9178493308550493
C00585,5541.151111111111,4025.0299999999997,9,Enterprise,6144.3269375,0.9018320749327984,0.9018320749327984
C00586,3657.1170370370373,3573.93,27,Mid-Market,2157.5029999999997,1.6950692708362574,1.6950692708362574
C00587,983.4870000000001,606.085,10,SMB,919.5185714285715,1.0695673046299072,1.0695673046299072
C00588,8060.769032258065,7752.6,31,Mid-Market,2157.5029999999997,3.736156581130161,2.0
C00589,599.52,599.52,2,SMB,919.5185714285715,0.6519933567720997,0.6519933567720997
C00590,1732.8461538461538,1983.64,13,Mid-Market,2157.5029999999997,0.8031720715318376,0.8031720715318376
C00591,967.7599999999999,1316.51,3,Mid-Market,2157.5029999999997,0.44855557558900266,0.5
C00592,1872.655172413793,1060.62,29,SMB,919.5185714285715,2.036560468272458,2.0
C00593,2719.337142857143,1415.02,7,Distributor,2719.230769230769,1.0000391190139424,1.0000391190139424
C00594,5134.4844,3488.09,25,Enterprise,6144.3269375,0.8356463534945158,0.8356463534945158
C00595,6481.244333333333,5435.755,30,Distributor,2719.230769230769,2.3834844790193306,2.0
C00596,4969.713571428571,5126.535,28,Public Sector,2452.230909090909,2.02660913905165,2.0
C00597,901.2449999999999,1019.405,4,SMB,919.5185714285715,0.980127022991845,0.980127022991845
C00598,4520.2275,3941.67,8,Distributor,2719.230769230769,1.662318458274399,1.662318458274399
C00599,6701.8716129032255,5318.34,31,Public Sector,2452.230909090909,2.7329692273505124,2.0
C00600,3523.638333333334,3475.015,6,Mid-Market,2157.5029999999997,1.6332020550299742,1.6332020550299742
C00601,453.3126666666667,380.78,15,SMB,919.5185714285715,0.49298913665484373,0.5
C00602,2969.254,3548.17,5,Enterprise,6144.3269375,0.4832513032270591,0.5
C00603,2161.9367857142856,1587.8400000000001,28,SMB,919.5185714285715,2.351161632717742,2.0
C00604,2955.661111111111,666.0,9,Mid-Market,2157.5029999999997,1.3699453076594152,1.3699453076594152
C00605,687.6066666666667,589.34,15,SMB,919.5185714285715,0.7477898631219546,0.7477898631219546
C00606,386.01266666666663,367.27,15,SMB,919.5185714285715,0.4197986627577888,0.5
C00607,1865.3939999999998,1781.21,10,SMB,919.5185714285715,2.0286637572767114,2.0
C00608,686.226,624.335,10,SMB,919.5185714285715,0.7462883527560229,0.7462883527560229
C00609,916.4257142857143,949.01,7,Public Sector,2452.230909090909,0.37371101998932543,0.5
C00610,755.7209090909091,610.88,11,Mid-Market,2157.5029999999997,0.3502757164606071,0.5
C00611,4376.5616666666665,3846.96,24,Mid-Market,2157.5029999999997,2.0285309761639576,2.0
C00612,1629.1155555555554,1202.78,9,Public Sector,2452.230909090909,0.6643401930528235,0.6643401930528235
C00613,11946.085833333333,7868.355,12,Mid-Market,2157.5029999999997,5.536996163311631,2.0
C00614,1333.3228571428572,748.89,7,Distributor,2719.230769230769,0.4903308951303294,0.5
C00615,1089.4099999999999,559.74,4,Public Sector,2452.230909090909,0.4442526174681755,0.5
C00616,963.9575,848.52,4,Public Sector,2452.230909090909,0.3930940991023387,0.5
C00617,826.9925,376.66499999999996,8,Mid-Market,2157.5029999999997,0.38331001161991435,0.5
C00618,1016.868,529.4300000000001,5,Mid-Market,2157.5029999999997,0.47131707348726753,0.5
C00619,769.3088888888889,528.76,9,Mid-Market,2157.5029999999997,0.35657372846707003,0.5
C00620,6681.765625,4537.98,16,Enterprise,6144.3269375,1.0874690902627444,1.0874690902627444
C00621,747.7244444444445,676.2,9,Mid-Market,2157.5029999999997,0.34656936488359213,0.5
C00622,4345.793636363636,2930.99,11,Distributor,2719.230769230769,1.5981702198791308,1.5981702198791308
C00623,2058.3039999999996,1787.9,5,SMB,919.5185714285715,2.2384583236880164,2.0
C00624,6899.541379310345,5981.0599999999995,29,Mid-Market,2157.5029999999997,3.19792898517886,2.0
C00625,1585.9399999999998,1585.9399999999998,2,SMB,919.5185714285715,1.724750374031131,1.724750374031131
C00626,1826.8300000000002,959.7449999999999,4,Enterprise,6144.3269375,0.297319790854635,0.5
C00627,757.4109090909092,604.81,11,SMB,919.5185714285715,0.823703764801824,0.823703764801824
C00628,1050.7230769230769,662.8000000000001,13,SMB,919.5185714285715,1.1426882605434112,1.1426882605434112
C00629,2122.5492307692307,1275.93,13,SMB,919.5185714285715,2.308326657798353,2.0
C00630,3045.4811111111107,1805.26,9,Mid-Market,2157.5029999999997,1.4115767677315447,1.4115767677315447
C00631,890.3496296296296,853.85,27,SMB,919.5185714285715,0.9682780286279321,0.9682780286279321
C00632,377.194,215.33999999999997,5,Mid-Market,2157.5029999999997,0.17482895736413812,0.5
C00634,977.1071428571429,1114.8600000000001,7,Mid-Market,2157.5029999999997,0.45288796486361454,0.5
C00635,10171.832258064516,7937.719999999999,31,Distributor,2719.230769230769,3.740702103390063,2.0
C00636,5900.939130434783,4411.88,23,Mid-Market,2157.5029999999997,2.7350780649828916,2.0
C00637,1374.005,695.4449999999999,12,Mid-Market,2157.5029999999997,0.6368496358985366,0.6368496358985366
C00638,1435.6899999999998,1179.43,3,Mid-Market,2157.5029999999997,0.6654405579042069,0.6654405579042069
C00639,4384.682,4196.915,30,SMB,919.5185714285715,4.768453989121636,2.0
C00640,7320.757037037037,7019.05,27,Distributor,2719.230769230769,2.6922161663785427,2.0
C00641,1913.4461538461537,1913.55,13,Distributor,2719.230769230769,0.7036718528995757,0.7036718528995757
C00642,1500.08,1473.3,4,Enterprise,6144.3269375,0.24414065450272923,0.5
C00643,1733.014,2439.1400000000003,5,Mid-Market,2157.5029999999997,0.8032498680187236,0.8032498680187236
C00644,348.386,232.73000000000002,5,SMB,919.5185714285715,0.3788786989464984,0.5
C00645,7360.052592592592,8081.41,27,Mid-Market,2157.5029999999997,3.4113753689300053,2.0
C00646,3547.85,3539.48,3,Enterprise,6144.3269375,0.5774188183813583,0.5774188183813583
C00647,1879.3836363636365,1437.68,11,Mid-Market,2157.5029999999997,0.8710920153360792,0.8710920153360792
C00648,3142.213,3047.88,10,Distributor,2719.230769230769,1.1555521640735504,1.1555521640735504
C00649,3781.3678571428572,2281.93,14,Public Sector,2452.230909090909,1.5420113347093753,1.5420113347093753
C00650,30907.53655172414,26194.699999999997,29,Distributor,2719.230769230769,11.366279354240845,2.0
C00651,2514.575384615385,1914.58,26,SMB,919.5185714285715,2.734665141899984,2.0
C00652,1081.47875,813.96,8,Public Sector,2452.230909090909,0.4410183176432295,0.5
C00653,2402.43375,2071.2000000000003,8,Mid-Market,2157.5029999999997,1.1135251028619662,1.1135251028619662
C00654,317.53999999999996,317.53999999999996,2,Mid-Market,2157.5029999999997,0.14717940137279067,0.5
C00655,6319.117142857142,5633.04,7,Enterprise,6144.3269375,1.028447412895685,1.028447412895685
C00656,2836.984827586207,2613.73,29,SMB,919.5185714285715,3.0852936696848268,2.0
C00657,2619.265625,1869.0549999999998,16,Enterprise,6144.3269375,0.4262900805317051,0.5
C00658,3784.0057142857145,3567.215,14,Enterprise,6144.3269375,0.6158535756278211,0.6158535756278211
C00659,13165.08111111111,12463.1,27,Public Sector,2452.230909090909,5.3686139679202025,2.0
C00660,2159.2516666666666,888.575,12,Public Sector,2452.230909090909,0.8805254263217588,0.8805254263217588
C00661,2439.4572727272725,1501.54,11,Mid-Market,2157.5029999999997,1.130685460334133,1.130685460334133
C00662,10069.029666666667,8764.880000000001,30,Mid-Market,2157.5029999999997,4.666982927331581,2.0
C00663,4176.945000000001,3274.705,14,Distributor,2719.230769230769,1.5360759547383314,1.5360759547383314
C00664,1827.1619999999998,2236.0,5,SMB,919.5185714285715,1.9870854779597396,1.9870854779597396
C00665,756.1509090909091,446.67,11,SMB,919.5185714285715,0.8223334825267824,0.8223334825267824
C00666,860.5799999999999,884.065,10,Mid-Market,2157.5029999999997,0.3988777767632305,0.5
C00667,13168.099642857142,11351.365,28,Mid-Market,2157.5029999999997,6.103398068441686,2.0
C00668,1227.4262068965518,1163.6,29,SMB,919.5185714285715,1.3348574406600755,1.3348574406600755
C00670,2017.2666666666667,828.73,3,Mid-Market,2157.5029999999997,0.9350006311308336,0.9350006311308336
C00671,17093.094827586207,14960.14,29,Enterprise,6144.3269375,2.781931202791926,2.0
C00672,596.23,641.495,10,SMB,919.5185714285715,0.6484153974983804,0.6484153974983804
C00673,282.1825,240.31500000000003,12,SMB,919.5185714285715,0.3068806968864142,0.5
C00674,2465.2957142857144,1857.44,7,Distributor,2719.230769230769,0.9066151141644778,0.9066151141644778
C00675,562.2950000000001,562.2950000000001,2,Distributor,2719.230769230769,0.20678458274398873,0.5
C00676,19279.232727272727,18527.780000000002,11,Enterprise,6144.3269375,3.1377289853519823,2.0
C00677,6484.86,4339.61,21,Enterprise,6144.3269375,1.0554223539801668,1.0554223539801668
C00678,1166.0773333333334,931.07,15,Mid-Market,2157.5029999999997,0.5404754168746618,0.5404754168746618
C00679,750.542,213.92,5,SMB,919.5185714285715,0.8162336502175828,0.8162336502175828
C00680,1409.4116666666669,919.15,6,Mid-Market,2157.5029999999997,0.653260582565432,0.653260582565432
C00681,959.3033333333334,569.67,6,SMB,919.5185714285715,1.0432669476625709,1.0432669476625709
C00682,4984.0875,4541.844999999999,16,Distributor,2719.230769230769,1.8329034653465346,1.8329034653465346
C00683,10375.690357142857,8869.880000000001,28,Mid-Market,2157.5029999999997,4.809119782054931,2.0
C00684,964.7916666666666,734.6850000000001,6,Mid-Market,2157.5029999999997,0.4471797567218524,0.5
C00685,662.1690909090909,527.46,11,SMB,919.5185714285715,0.7201258478992323,0.7201258478992323
C00686,2308.823,1836.05,10,Enterprise,6144.3269375,0.3757649981007378,0.5
C00687,1139.932,1170.34,5,SMB,919.5185714285715,1.239705249486144,1.239705249486144
C00688,876.0575,721.46,4,SMB,919.5185714285715,0.9527349715612051,0.9527349715612051
C00689,3147.9842857142858,3249.0200000000004,7,Enterprise,6144.3269375,0.5123399711206018,0.5123399711206018
C00690,13844.866551724139,12486.119999999999,29,Mid-Market,2157.5029999999997,6.417078702427825,2.0
C00691,2351.507777777778,2099.69,9,Distributor,2719.230769230769,0.8647694798051234,0.8647694798051234
C00692,2708.0776923076924,2314.74,13,Distributor,2719.230769230769,0.9958984441301274,0.9958984441301274
C00693,4408.354,3243.3549999999996,10,Distributor,2719.230769230769,1.6211768599717116,1.6211768599717116
C00694,4872.4572727272725,3896.87,11,Mid-Market,2157.5029999999997,2.258377982662028,2.0
C00695,704.757,489.71000000000004,10,SMB,919.5185714285715,0.7664412899296681,0.7664412899296681
C00696,12874.456923076923,6781.36,13,Enterprise,6144.3269375,2.095340474886135,2.0
C00697,1191.4760714285715,551.525,28,SMB,919.5185714285715,1.2957607474718913,1.2957607474718913
C00698,2995.976666666667,2942.95,6,Mid-Market,2157.5029999999997,1.388631518318476,1.388631518318476
C00699,12424.443703703702,11305.019999999999,27,Distributor,2719.230769230769,4.569102352139976,2.0
C00700,1308.01,1194.31,5,SMB,919.5185714285715,1.4224943798229819,1.4224943798229819
C00701,6382.743076923077,3039.8,13,Public Sector,2452.230909090909,2.6028311825207715,2.0
C00702,2000.3655555555556,1520.0500000000002,36,SMB,919.5185714285715,2.175448781254925,2.0
C00703,1371.3672727272726,1308.87,11,Mid-Market,2157.5029999999997,0.6356270525358587,0.6356270525358587
C00704,4688.332,5397.25,5,Mid-Market,2157.5029999999997,2.173036144098062,2.0
C00705,818.8728571428572,767.88,7,Mid-Market,2157.5029999999997,0.379546567093004,0.5
C00706,1588.0265625,1237.5149999999999,32,SMB,919.5185714285715,1.7270195641974138,1.7270195641974138
C00707,967.62,851.61,11,SMB,919.5185714285715,1.052311535694921,1.052311535694921
C00708,11836.421785714285,9862.545,28,Distributor,2719.230769230769,4.35285666801374,2.0
C00709,2271.8647058823526,1454.8300000000002,17,Public Sector,2452.230909090909,0.9264481160644771,0.9264481160644771
C00710,23508.3232,16939.38,25,Enterprise,6144.3269375,3.8260208870924846,2.0
C00711,249.86,249.86,2,Mid-Market,2157.5029999999997,0.11580980420421202,0.5
C00712,2220.174,2022.73,5,Distributor,2719.230769230769,0.8164713437057992,0.8164713437057992
C00713,6207.395,6047.18,30,Public Sector,2452.230909090909,2.5313256500388888,2.0
C00714,823.7586666666667,980.3299999999999,15,SMB,919.5185714285715,0.8958586506707185,0.8958586506707185
C00715,357.9211111111111,198.04000000000002,9,SMB,919.5185714285715,0.38924837652277317,0.5
C00716,672.0694444444445,636.2750000000001,18,SMB,919.5185714285715,0.7308927359675965,0.7308927359675965
C00717,695.5375,518.79,4,Mid-Market,2157.5029999999997,0.32238078000355047,0.5
C00718,640.2500000000001,317.27,3,Mid-Market,2157.5029999999997,0.2967550914181812,0.5
C00719,791.78,791.78,2,SMB,919.5185714285715,0.861081031533582,0.861081031533582
C00720,2765.0833333333335,1637.66,3,Mid-Market,2157.5029999999997,1.2816127409015579,1.2816127409015579
C00721,7666.840666666667,7730.125,30,Mid-Market,2157.5029999999997,3.5535712657950733,2.0
C00722,4235.28037037037,2898.2400000000002,27,Mid-Market,2157.5029999999997,1.963047268240355,1.963047268240355
C00723,4315.8875,3388.1800000000003,12,Mid-Market,2157.5029999999997,2.00040857417116,2.0
C00724,5502.2810714285715,5435.139999999999,28,Mid-Market,2157.5029999999997,2.5503005425385608,2.0
C00725,1835.6075,1819.925,4,Mid-Market,2157.5029999999997,0.8508018297077689,0.8508018297077689
C00726,1251.9931818181817,1093.32,22,SMB,919.5185714285715,1.3615746551731684,1.3615746551731684
C00727,787.6728571428572,583.06,7,Mid-Market,2157.5029999999997,0.3650854052777017,0.5
C00728,399.95714285714286,405.8,7,SMB,919.5185714285715,0.4349636378042547,0.5
C00729,1915.003,1203.52,10,Mid-Market,2157.5029999999997,0.8876015467881158,0.8876015467881158
C00730,7978.594193548388,8023.89,31,Public Sector,2452.230909090909,3.2536064054857756,2.0
C00731,4535.21,2755.75,9,Mid-Market,2157.5029999999997,2.102064284499257,2.0
C00732,531.895,505.77,4,SMB,919.5185714285715,0.5784494370501333,0.5784494370501333
C00733,13310.599375,11064.575,16,Enterprise,6144.3269375,2.166323424908084,2.0
C00734,10600.17074074074,7658.51,27,Public Sector,2452.230909090909,4.322664191795232,2.0
C00735,11496.15423076923,11885.005,26,Distributor,2719.230769230769,4.227722913719943,2.0
C00736,14949.696551724139,13645.1,29,Mid-Market,2157.5029999999997,6.92916605526117,2.0
C00737,24094.827857142856,24625.775,28,Public Sector,2452.230909090909,9.825676598324621,2.0
C00738,9713.616666666667,8020.379999999999,12,Enterprise,6144.3269375,1.5809081719565752,1.5809081719565752
C00739,3519.3075,3883.835,4,Enterprise,6144.3269375,0.5727734763788357,0.5727734763788357
C00740,9536.202142857142,6293.995,14,Enterprise,6144.3269375,1.552033646623828,1.552033646623828
C00741,1966.7983333333334,2136.87,12,Mid-Market,2157.5029999999997,0.911608620397438,0.911608620397438
C00742,3337.0299999999997,2289.66,16,Mid-Market,2157.5029999999997,1.5467093209140381,1.5467093209140381
C00743,2219.2546153846156,2109.39,13,Mid-Market,2157.5029999999997,1.0286217981549115,1.0286217981549115
C00744,3175.2375,1262.2600000000002,4,Enterprise,6144.3269375,0.5167754796088274,0.5167754796088274
C00745,11872.71125,12378.380000000001,8,Enterprise,6144.3269375,1.9323046072855559,1.9323046072855559
C00746,5196.421428571428,3680.48,14,Enterprise,6144.3269375,0.8457267136708947,0.8457267136708947
C00747,678.6866666666667,306.24,9,SMB,919.5185714285715,0.7380891346351534,0.7380891346351534
C00748,830.0515384615385,645.99,13,Distributor,2719.230769230769,0.3052523338048091,0.5
C00749,2084.448888888889,1657.2,27,SMB,919.5185714285715,2.2668915600589474,2.0
C00750,2906.101818181818,2896.87,11,Mid-Market,2157.5029999999997,1.3469746360407464,1.3469746360407464
C00751,2169.8360000000002,1965.17,5,Enterprise,6144.3269375,0.3531446197560024,0.5
C00752,888.16,675.52,7,Mid-Market,2157.5029999999997,0.4116610730089368,0.5
C00753,447.23,359.69,17,SMB,919.5185714285715,0.48637408084665423,0.5
C00754,1015.4499999999999,906.06,3,SMB,919.5185714285715,1.1043278858657402,1.1043278858657402
C00755,1589.9678571428572,1601.8700000000001,14,SMB,919.5185714285715,1.7291307718480011,1.7291307718480011
C00756,3045.2345454545457,2400.2,11,Distributor,2719.230769230769,1.1198882345377397,1.1198882345377397
C00757,1039.7972727272727,936.4399999999999,11,Mid-Market,2157.5029999999997,0.48194476333394337,0.5
C00758,4018.513333333334,5074.63,3,Enterprise,6144.3269375,0.6540201024798307,0.6540201024798307
C00759,721.5577777777778,486.62,9,SMB,919.5185714285715,0.7847125661168103,0.7847125661168103
C00760,1029.5833333333333,951.99,12,Mid-Market,2157.5029999999997,0.4772106149253713,0.5
C00761,1490.805,901.8100000000001,8,Distributor,2719.230769230769,0.5482451202263084,0.5482451202263084
C00762,19505.8924,17782.26,25,Mid-Market,2157.5029999999997,9.04095725475237,2.0
C00763,2163.186,1373.04,10,Mid-Market,2157.5029999999997,1.0026340635447555,1.0026340635447555
C00764,1502.495,1502.495,2,SMB,919.5185714285715,1.6340017990780888,1.6340017990780888
C00765,2452.230909090909,1187.1499999999999,11,Public Sector,2452.230909090909,1.0,1.0
C00766,9710.795357142857,10226.83,28,Mid-Market,2157.5029999999997,4.5009417632989885,2.0
C00767,3677.659230769231,3402.21,13,Mid-Market,2157.5029999999997,1.7045905524901848,1.7045905524901848
C00768,3870.4010000000003,2415.04,10,Distributor,2719.230769230769,1.4233440735502123,1.4233440735502123
C00769,136.8,136.8,1,Distributor,2719.230769230769,0.05030834512022631,0.5
C00770,12455.1625,10859.42,28,Distributor,2719.230769230769,4.580399222065064,2.0
C00771,1831.66375,1662.1399999999999,32,SMB,919.5185714285715,1.9919812463975712,1.9919812463975712
C00772,4180.187333333333,3971.4,15,Distributor,2719.230769230769,1.5372683262611977,1.5372683262611977
C00773,8181.961111111111,4286.92,9,Mid-Market,2157.5029999999997,3.792328961355378,2.0
C00774,2959.307333333333,2548.52,15,Enterprise,6144.3269375,0.4816324657583104,0.5
C00775,144.60399999999998,110.48,5,SMB,919.5185714285715,0.15726055404769262,0.5
C00776,708.3271428571428,413.71,7,SMB,919.5185714285715,0.770323911736421,0.770323911736421
C00777,951.0236363636363,533.98,11,Mid-Market,2157.5029999999997,0.4407982915266567,0.5
C00778,6841.425,6423.255,6,Enterprise,6144.3269375,1.1134539339444127,1.1134539339444127
C00779,1930.0986666666665,1601.2,15,Public Sector,2452.230909090909,0.7870786798712168,0.7870786798712168
C00780,1870.2025,1182.785,12,Mid-Market,2157.5029999999997,0.8668365698680375,0.8668365698680375
C00781,1877.6279166666666,1407.105,24,Distributor,2719.230769230769,0.6904996581801037,0.6904996581801037
