ID_Customer,reco_top1_grp1_product,reco_top1_grp1_probability,reco_top1_grp1_expected_order_value,reco_top1_grp1_expected_revenue,reco_top1_grp1_value_method,reco_top1_grp1_rank,reco_top2_grp1_product,reco_top2_grp1_probability,reco_top2_grp1_expected_order_value,reco_top2_grp1_expected_revenue,reco_top2_grp1_value_method,reco_top2_grp1_rank,reco_top3_grp1_product,reco_top3_grp1_probability,reco_top3_grp1_expected_order_value,reco_top3_grp1_expected_revenue,reco_top3_grp1_value_method,reco_top3_grp1_rank
C00432,Premium Products,0.30772174635701305,2978.734000801248,916.6212286595724,supported segment-product estimate with shrinkage,1,Safety Solutions,0.16563050197589568,1082.5628805100018,179.3054333193432,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.09328954297456786,6978.931940780732,651.0613712060483,supported segment-product estimate with shrinkage,3.0
C00433,Core Products,0.893389706578013,326.7520733547343,291.91693893814346,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00434,Core Products,0.5725756440417592,885.2569424790213,506.8765639823642,supported segment-product estimate with shrinkage,1,Service Contracts,0.4706950589224364,7542.632688045398,3550.2799375298237,supported segment-product estimate with shrinkage,2.0,,,,,,
C00435,Safety Solutions,0.31858628701038855,510.3036733638781,162.57575254476004,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.31290055444078513,706.360461503858,221.02058003960602,supported segment-product estimate with shrinkage,2.0,Premium Products,0.18701996772453594,1404.1298939297171,262.6003274437918,supported segment-product estimate with shrinkage,3.0
C00436,Maintenance Kits,0.37432342636014954,2801.060954763374,1048.502734030658,supported segment-product estimate with shrinkage,1,Safety Solutions,0.29060976120717813,1509.0800128159203,438.5533821669599,supported segment-product estimate with shrinkage,2.0,,,,,,
C00437,Service Contracts,0.5906456974050348,4131.44581124456,2440.220692473653,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00438,Core Products,0.1985764326629245,584.8382972606666,116.1351027546822,supported segment-product estimate with shrinkage,1,Premium Products,0.15407111588826497,1711.275047332034,263.65805613418996,supported segment-product estimate with shrinkage,2.0,Maintenance Kits,0.12852653283541757,873.9874498774263,112.3305766744139,supported segment-product estimate with shrinkage,3.0
C00439,Premium Products,0.4369989646800322,3035.9585890250246,1326.7107602153872,supported segment-product estimate with shrinkage,1,Service Contracts,0.1627402667762654,7113.0045053150325,1157.5722507757462,supported segment-product estimate with shrinkage,2.0,,,,,,
C00440,Core Products,0.7240235493260962,165.10863505309905,119.54253997553188,supported segment-product estimate with shrinkage,1,Premium Products,0.5212444271470066,418.91812349074854,218.3587373004342,supported segment-product estimate with shrinkage,2.0,,,,,,
C00441,Premium Products,0.1793633172492447,377.90192918587974,67.78174361366855,supported segment-product estimate with shrinkage,1,Automation Modules,0.10347462710373269,743.1514786499323,76.89732213488931,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.016117043639909102,1024.364317813075,16.50972441335905,supported segment-product estimate with shrinkage,3.0
C00442,Core Products,0.2195541673172145,326.7520733547343,71.73977938457209,supported segment-product estimate with shrinkage,1,Premium Products,0.1658907227425547,950.924623415383,157.74957305206956,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.14454245315332326,345.59504111328454,49.95315504013776,supported segment-product estimate with shrinkage,3.0
C00443,Maintenance Kits,0.16793469863011148,221.04441882143726,37.12102785864621,supported segment-product estimate with shrinkage,1,Premium Products,0.1345181591340097,415.07136914876224,55.83463648712448,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.10763598308220074,1125.1180982796047,121.1031925919014,supported segment-product estimate with shrinkage,3.0
C00444,Maintenance Kits,0.26875957837738873,1336.8448067406662,359.28984661562316,supported segment-product estimate with shrinkage,1,Premium Products,0.13694560588807592,3080.6059473358096,421.87544796031256,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.09806669571110696,741.123633127681,72.67954581424237,supported segment-product estimate with shrinkage,3.0
C00445,Safety Solutions,0.5617926195062409,464.07991366543393,260.7166703583343,supported segment-product estimate with shrinkage,1,Service Contracts,0.45998986873060194,2991.7727559886885,1376.1851572990279,supported segment-product estimate with shrinkage,2.0,,,,,,
C00446,Safety Solutions,0.37217388174727317,729.5742782694947,271.5284911665231,supported segment-product estimate with shrinkage,1,Premium Products,0.26245409484205945,2007.4655688984678,526.8675588118473,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.17241216494927014,4703.328855491813,810.9111104437163,supported segment-product estimate with shrinkage,3.0
C00447,Maintenance Kits,0.4324110047490056,670.2646356759136,289.829804560348,supported segment-product estimate with shrinkage,1,Automation Modules,0.2875614619439864,2479.694331867308,713.0645272459797,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.0260530594105537,3158.3208053608273,82.28391957965344,supported segment-product estimate with shrinkage,3.0
C00448,Premium Products,0.4828142113149238,2089.126171133871,1008.6598046533666,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.43038714864738775,689.2676099944861,296.6519213205266,supported segment-product estimate with shrinkage,2.0,,,,,,
C00449,Premium Products,0.36445526527253763,1511.607716743519,550.9133913937741,supported segment-product estimate with shrinkage,1,Service Contracts,0.2778579710024512,4097.4572712523,1138.5111636594045,supported segment-product estimate with shrinkage,2.0,,,,,,
C00451,Premium Products,0.6242095825289801,3803.698493661532,2374.305048794575,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00452,Safety Solutions,0.3580099445482436,371.58311828300253,133.03045157156117,supported segment-product estimate with shrinkage,1,Automation Modules,0.24073041071403678,2479.694331867308,596.9378349556861,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.0513765244776897,3158.3208053608273,162.2635461650172,supported segment-product estimate with shrinkage,3.0
C00453,Premium Products,0.6638553662958075,498.3067491575733,330.8036094896739,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00454,Automation Modules,0.3874115159469916,2170.893317254786,841.0290709968699,supported segment-product estimate with shrinkage,1,Service Contracts,0.1638751706541339,2227.9391935780013,365.10391555462843,supported segment-product estimate with shrinkage,2.0,,,,,,
C00455,Safety Solutions,0.28347671115898126,756.9241699319479,214.57037428905045,supported segment-product estimate with shrinkage,1,Premium Products,0.2754921475972547,2082.7203681160427,573.7731070568335,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.0806691368222386,4879.644740634729,393.6367292261799,supported segment-product estimate with shrinkage,3.0
C00456,Premium Products,0.21206298318268282,3803.698493661532,806.6236496933415,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.10004781403374756,1913.4855222580816,191.44004368714488,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.06859621283148479,1382.3801644531381,94.8260439748504,supported segment-product estimate with shrinkage,3.0
C00458,Safety Solutions,0.6780602615869065,323.491272118652,219.3465765938543,supported segment-product estimate with shrinkage,1,Service Contracts,0.45750433990824974,2747.0206665144688,1256.7738767480223,supported segment-product estimate with shrinkage,2.0,,,,,,
C00459,Premium Products,0.7992805653193306,2854.644813838595,2281.6621205908073,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00460,Premium Products,0.6820549459309861,655.1445003360549,446.84454675369085,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00461,Premium Products,0.4434628956646933,3782.4870200011765,1677.3926467038384,supported segment-product estimate with shrinkage,1,Safety Solutions,0.3694751020192927,1374.6712673111174,507.90680673276546,supported segment-product estimate with shrinkage,2.0,,,,,,
C00462,Safety Solutions,0.4087310212566454,362.3664925024997,148.11042654973522,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.3774625784316455,534.5582253160319,201.7757260496339,supported segment-product estimate with shrinkage,2.0,,,,,,
C00463,Premium Products,0.5920577631451602,1170.8407836476995,693.2053753655834,supported segment-product estimate with shrinkage,1,Service Contracts,0.1302456182889367,3173.7533682159783,413.36746973988545,supported segment-product estimate with shrinkage,2.0,,,,,,
C00464,Maintenance Kits,0.8339728195160695,315.81166517534064,263.3783448423437,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00465,Safety Solutions,0.7251549033739173,480.6663701951154,348.5575752339305,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00466,Core Products,0.6612036975126481,265.31023396058856,175.4241076826869,supported segment-product estimate with shrinkage,1,Service Contracts,0.5284581956301581,1824.6883448910885,964.2715103285242,supported segment-product estimate with shrinkage,2.0,,,,,,
C00467,Safety Solutions,0.4247933339595225,1382.3801644531381,587.2258788575616,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00468,Premium Products,0.5800857987915805,3803.698493661532,2206.4714790579815,supported segment-product estimate with shrinkage,1,Service Contracts,0.36978042259754007,8911.756774312005,3295.3931860915836,supported segment-product estimate with shrinkage,2.0,,,,,,
C00469,Safety Solutions,0.7593463469220153,341.69892031380516,259.46782688748476,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00470,Premium Products,0.5059852238915346,950.924623415383,481.1538084828058,supported segment-product estimate with shrinkage,1,Service Contracts,0.190864142002699,2227.9391935780013,425.23370261645033,supported segment-product estimate with shrinkage,2.0,,,,,,
C00471,Core Products,0.6172723972627242,312.8772825214679,193.13051023107315,supported segment-product estimate with shrinkage,1,Automation Modules,0.3684720772549443,1674.2198235205117,616.9032561540092,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.34042448981030266,323.491272118652,110.12435126907788,supported segment-product estimate with shrinkage,3.0
C00472,Core Products,0.5037366855636124,584.8382972606666,294.6045054527549,supported segment-product estimate with shrinkage,1,Safety Solutions,0.4544499913038654,470.86336690355904,213.98385299463118,supported segment-product estimate with shrinkage,2.0,,,,,,
C00473,Premium Products,0.4310269943318112,950.924623415383,409.874182266842,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.3877403244055089,478.3713805645204,185.48387428639828,supported segment-product estimate with shrinkage,2.0,,,,,,
C00474,Safety Solutions,0.5215760476401488,454.87416875893695,237.25147111488437,supported segment-product estimate with shrinkage,1,Service Contracts,0.4212711341082737,3866.2643169876196,1628.7455535797249,supported segment-product estimate with shrinkage,2.0,,,,,,
C00475,Premium Products,0.39817296072001507,3502.041273036694,1394.418142248711,supported segment-product estimate with shrinkage,1,Core Products,0.2867458899241697,1196.8431715594136,343.18986032846976,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.2529822953868906,10197.433078568472,2579.7700272704583,supported segment-product estimate with shrinkage,3.0
C00476,Automation Modules,0.3308849755282361,1013.1575367311862,335.2386067475465,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.23889905170977266,274.36930200134975,65.54656606639469,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.2225996745717438,185.9895459616388,41.40121240480718,supported segment-product estimate with shrinkage,3.0
C00477,Service Contracts,0.7268878288637597,4825.752080548617,3507.780452464756,supported segment-product estimate with shrinkage,1,Safety Solutions,0.32224879085811503,748.5644103245714,241.22397610651103,supported segment-product estimate with shrinkage,2.0,,,,,,
C00478,Service Contracts,0.5225293914202154,2621.0317979096617,1369.5661502547684,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00479,Safety Solutions,0.28071629621555066,672.5669157085447,188.8004935348191,supported segment-product estimate with shrinkage,1,Premium Products,0.2701549219799968,2795.6383360346776,755.2554565557364,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.09299276326135676,5716.573165904308,531.599935083164,supported segment-product estimate with shrinkage,3.0
C00480,Premium Products,0.3839875953428574,377.90192918587974,145.10965306351275,supported segment-product estimate with shrinkage,1,Safety Solutions,0.36536050337418635,136.42341006588586,49.8437257736951,supported segment-product estimate with shrinkage,2.0,Automation Modules,0.13442791116444275,743.1514786499323,99.90030095367737,supported segment-product estimate with shrinkage,3.0
C00481,Maintenance Kits,0.5406304521830584,749.5695704649614,405.24013582313296,supported segment-product estimate with shrinkage,1,Safety Solutions,0.50686997489209,508.11844860382,257.54998528602596,supported segment-product estimate with shrinkage,2.0,,,,,,
C00483,Premium Products,0.6619384330833004,3803.698493661532,2517.8142208156246,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00484,Premium Products,0.7039444079433655,1511.607716743519,1064.0877992056392,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00485,Core Products,0.1997163820119317,2339.3531890426666,467.2071551636759,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.14150959289375184,3495.9497995097054,494.71043290561175,supported segment-product estimate with shrinkage,2.0,,,,,,
C00486,Maintenance Kits,0.19921046894791195,1323.6114023847676,263.67724817387295,supported segment-product estimate with shrinkage,1,Safety Solutions,0.10486162306033958,1293.965088474608,135.6872793608633,supported segment-product estimate with shrinkage,2.0,Core Products,0.09842688817864712,1251.5091300858717,123.18214920151802,supported segment-product estimate with shrinkage,3.0
C00487,Core Products,0.36974975332743215,1613.1469798949909,596.4606978970651,supported segment-product estimate with shrinkage,1,Safety Solutions,0.3623831993181052,1298.7723646372574,470.65328468319007,supported segment-product estimate with shrinkage,2.0,,,,,,
C00488,Safety Solutions,0.8968794546461598,236.59269878882796,212.19513066298717,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00489,Safety Solutions,0.5742571359576542,1486.3324731320101,853.5370291016451,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00490,Safety Solutions,0.7515379513551653,193.45684501249502,145.39016097632424,supported segment-product estimate with shrinkage,1,Premium Products,0.554370043612513,535.888341371383,297.08044317749085,supported segment-product estimate with shrinkage,2.0,,,,,,
C00491,Automation Modules,0.47913545592626056,2636.922383145445,1263.4430082905544,supported segment-product estimate with shrinkage,1,Premium Products,0.43393590950991795,1579.6547373563058,685.4689151663591,supported segment-product estimate with shrinkage,2.0,,,,,,
C00492,Service Contracts,0.9647109477103719,3548.1688817456766,3422.957364545322,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00493,Safety Solutions,0.5847568257058705,996.7864835149801,582.8777000067367,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00494,Safety Solutions,0.5627746772529341,526.0675545146629,296.0574982052297,supported segment-product estimate with shrinkage,1,Premium Products,0.2533912083725346,1911.9055389083032,484.4600547981169,supported segment-product estimate with shrinkage,2.0,Maintenance Kits,0.1741751518143242,976.4540475022648,170.0740319634183,supported segment-product estimate with shrinkage,3.0
C00495,Premium Products,0.07626841721086675,1271.129354446265,96.94702393388746,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.07604464019933037,676.9343064463238,51.47722577229394,supported segment-product estimate with shrinkage,2.0,Core Products,0.06803646767845194,500.9915325212342,34.08569420955905,supported segment-product estimate with shrinkage,3.0
C00496,Automation Modules,0.4085683625115845,1202.5544838036953,491.3257162786396,supported segment-product estimate with shrinkage,1,Safety Solutions,0.358775235611131,220.75793183989808,79.20247900888543,supported segment-product estimate with shrinkage,2.0,Premium Products,0.19009025715172498,611.5141696362251,116.2428857580736,supported segment-product estimate with shrinkage,3.0
C00497,Safety Solutions,0.5539053657662564,345.59504111328454,191.42694765485828,supported segment-product estimate with shrinkage,1,Premium Products,0.17722741107759327,950.924623415383,168.52990913784367,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.01698157921239192,2227.9391935780013,37.83392589613741,supported segment-product estimate with shrinkage,3.0
C00498,Service Contracts,0.45459410633960085,1152.5403794142665,523.9380638001329,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00499,Safety Solutions,0.49418765609302107,1382.3801644531381,683.1552133005813,supported segment-product estimate with shrinkage,1,Service Contracts,0.16587437679660763,8911.756774312005,1478.23210110195,supported segment-product estimate with shrinkage,2.0,,,,,,
C00501,Premium Products,0.7828948394296292,1511.607716743519,1183.4298806805057,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00502,Service Contracts,0.42982127441688844,8751.731290395615,3761.680296592003,supported segment-product estimate with shrinkage,1,Premium Products,0.4035698542886697,3735.396731446167,1507.4935146201026,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.04916114797092243,1357.5572187225407,66.73907130861272,supported segment-product estimate with shrinkage,3.0
C00503,Safety Solutions,0.20121087202480895,179.90019478615886,36.19787507035601,supported segment-product estimate with shrinkage,1,Service Contracts,0.1722603413350016,1350.8190435759016,232.6925495282052,supported segment-product estimate with shrinkage,2.0,Premium Products,0.08409323316974329,498.3355176195326,41.90664487994407,supported segment-product estimate with shrinkage,3.0
C00504,Safety Solutions,0.7448093448176493,470.86336690355904,350.7034358020722,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00505,Maintenance Kits,0.4654955813446796,1913.4855222580816,890.7190555781535,supported segment-product estimate with shrinkage,1,Safety Solutions,0.33907477010433457,1382.3801644531381,468.73023645874,supported segment-product estimate with shrinkage,2.0,,,,,,
C00506,Premium Products,0.08751181875816352,963.8681991211131,84.34985914824432,supported segment-product estimate with shrinkage,1,Safety Solutions,0.06357314999853522,350.2991317089286,22.269619244488364,supported segment-product estimate with shrinkage,2.0,Maintenance Kits,0.04856955981543202,484.882765407572,23.55054247793516,supported segment-product estimate with shrinkage,3.0
C00507,Maintenance Kits,0.1991502383393523,201.24999823453092,40.07898511420106,supported segment-product estimate with shrinkage,1,Safety Solutions,0.13983581766514916,136.42341006588586,19.07687909523109,supported segment-product estimate with shrinkage,2.0,Automation Modules,0.11138039767755312,743.1514786499323,82.77250722669109,supported segment-product estimate with shrinkage,3.0
C00508,Safety Solutions,0.48620572510983273,883.4299331581833,429.5286912349056,supported segment-product estimate with shrinkage,1,Premium Products,0.4772719876359556,2430.808248278509,1160.1566842177594,supported segment-product estimate with shrinkage,2.0,,,,,,
C00509,Service Contracts,0.9341535252639719,9342.799698921943,8727.609274583108,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00510,Maintenance Kits,0.6709053444847238,228.79534975304904,153.50002294257223,supported segment-product estimate with shrinkage,1,Service Contracts,0.16784064554472716,1164.5704070787529,195.46224890638356,supported segment-product estimate with shrinkage,2.0,,,,,,
C00511,Safety Solutions,0.6734426449976119,1174.9623838755251,791.269775569833,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00512,Premium Products,0.40576880983221003,1768.406440192674,717.5641765365966,supported segment-product estimate with shrinkage,1,Automation Modules,0.39050570856610395,4037.1461929508146,1576.528634663207,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.18380796267739027,642.6928921120392,118.13207112635372,supported segment-product estimate with shrinkage,3.0
C00513,Safety Solutions,0.2323710408568804,345.59504111328454,80.3062794184703,supported segment-product estimate with shrinkage,1,Premium Products,0.12126643695073157,950.924623415383,115.3152408902997,supported segment-product estimate with shrinkage,2.0,Automation Modules,0.11314055242782252,2170.893317254786,245.61606917607463,supported segment-product estimate with shrinkage,3.0
C00514,Premium Products,0.5380238180793195,3725.0488725482664,2004.165016940483,supported segment-product estimate with shrinkage,1,Safety Solutions,0.26511118929796174,1353.796490865468,358.9065977607514,supported segment-product estimate with shrinkage,2.0,,,,,,
C00515,Safety Solutions,0.7279513043189574,142.9255238883663,104.04282153500655,supported segment-product estimate with shrinkage,1,Service Contracts,0.34821359233655985,1073.1868284576296,373.6982407855106,supported segment-product estimate with shrinkage,2.0,,,,,,
C00516,Automation Modules,0.5024988893098674,4428.0110456558195,2225.070632293874,supported segment-product estimate with shrinkage,1,Core Products,0.18208319802511985,632.6482888816319,115.1946236646874,supported segment-product estimate with shrinkage,2.0,Premium Products,0.10532111108112593,1851.1702047752638,194.9673027672062,supported segment-product estimate with shrinkage,3.0
C00517,Safety Solutions,0.7445713987335432,827.1114552173885,615.8435331197473,supported segment-product estimate with shrinkage,1,Premium Products,0.5411331027927758,3438.02889849728,1860.4312453350624,supported segment-product estimate with shrinkage,2.0,,,,,,
C00518,Service Contracts,0.49499078430585974,4707.298918523081,2330.069583641865,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00519,Safety Solutions,0.5479165324908691,345.59504111328454,189.35723657283023,supported segment-product estimate with shrinkage,1,Service Contracts,0.4333086562163092,2227.9391935780013,965.3853381009313,supported segment-product estimate with shrinkage,2.0,,,,,,
C00520,Safety Solutions,0.547209708225539,470.86336690355904,257.6610056173915,supported segment-product estimate with shrinkage,1,Core Products,0.25747762182570927,584.8382972606666,150.58277393127366,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.1988497525031965,4982.983184278899,990.8649729214491,supported segment-product estimate with shrinkage,3.0
C00522,Maintenance Kits,0.2502180300764635,270.74417586723314,67.74507434017465,supported segment-product estimate with shrinkage,1,Service Contracts,0.21635717368330937,1378.0903127805086,298.15972515353866,supported segment-product estimate with shrinkage,2.0,Premium Products,0.08440543009291562,508.3962597447274,42.91140496138336,supported segment-product estimate with shrinkage,3.0
C00523,Core Products,0.37343365041460963,1426.0566284895303,532.5375324747961,supported segment-product estimate with shrinkage,1,Service Contracts,0.2965230153165932,10456.893338534317,3100.7095435861925,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.15393060390659738,1230.2756033174473,189.3770665902081,supported segment-product estimate with shrinkage,3.0
C00524,Premium Products,0.5845664818300954,3803.698493661532,2223.514646382155,supported segment-product estimate with shrinkage,1,Safety Solutions,0.37328689287833133,1382.3801644531381,516.0243963653486,supported segment-product estimate with shrinkage,2.0,,,,,,
C00525,Premium Products,0.3473123049504286,3676.0038804832247,1276.7213807373487,supported segment-product estimate with shrinkage,1,Safety Solutions,0.14196096560618574,1185.6628746459414,168.3178465681438,supported segment-product estimate with shrinkage,2.0,Core Products,0.13483777920774145,1146.7603925640028,154.62662461672792,supported segment-product estimate with shrinkage,3.0
C00527,Premium Products,0.7875386768022344,3803.698493661532,2995.5596786528554,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00528,Service Contracts,0.3322085651520801,4559.864916423453,1514.8261811723448,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.3304297822645867,979.0702015318892,323.51395351392716,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.18440639589144098,707.3203379180173,130.4343942561777,supported segment-product estimate with shrinkage,3.0
C00529,Maintenance Kits,0.2977842882841345,201.24999823453092,59.92908749145312,supported segment-product estimate with shrinkage,1,Automation Modules,0.13113999753561506,743.1514786499323,97.45688307874082,supported segment-product estimate with shrinkage,2.0,Premium Products,0.06892340480301475,377.90192918587974,26.046287641118603,supported segment-product estimate with shrinkage,3.0
C00530,Safety Solutions,0.78779620567033,470.86336690355904,370.94437383578025,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00531,Safety Solutions,0.5697316226213008,339.17186555448154,193.23693730984846,supported segment-product estimate with shrinkage,1,Premium Products,0.48927803134858583,939.5286502273382,459.6907283788261,supported segment-product estimate with shrinkage,2.0,,,,,,
C00532,Premium Products,0.6062877400947858,1043.6306743290957,632.7404830325848,supported segment-product estimate with shrinkage,1,Service Contracts,0.28648494033680755,2858.455625615846,818.9044893599676,supported segment-product estimate with shrinkage,2.0,,,,,,
C00533,Maintenance Kits,0.7423690897778454,390.9916305850239,290.2601009081598,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00534,Core Products,0.20733168343627628,402.30860829039904,83.41132101775389,supported segment-product estimate with shrinkage,1,Premium Products,0.1854909005736297,1170.8117347429575,217.17492307964486,supported segment-product estimate with shrinkage,2.0,Maintenance Kits,0.1612664804129018,588.9876149368298,94.98395966765202,supported segment-product estimate with shrinkage,3.0
C00535,Premium Products,0.6194623212023241,377.90192918587974,234.09600624032137,supported segment-product estimate with shrinkage,1,Service Contracts,0.10953465589154057,1024.364317813075,112.20339305922789,supported segment-product estimate with shrinkage,2.0,,,,,,
C00536,Service Contracts,0.7297797147899433,14488.332058576936,10573.290837490269,supported segment-product estimate with shrinkage,1,Maintenance Kits,0.2611054966493472,2541.172610977908,663.514136661105,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.07064410632359523,1369.0643860572334,96.71633005247483,supported segment-product estimate with shrinkage,3.0
C00537,Maintenance Kits,0.42678725612554086,1089.432354581775,464.95584534634304,supported segment-product estimate with shrinkage,1,Safety Solutions,0.2951635431909461,586.934957205609,173.24180159143387,supported segment-product estimate with shrinkage,2.0,,,,,,
C00538,Maintenance Kits,0.38666593015097406,1858.1964519725648,718.5012595052116,supported segment-product estimate with shrinkage,1,Core Products,0.1721097743048548,1243.4325562682382,214.00689662263514,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.07141957122337025,1001.108926526072,71.49877028038054,supported segment-product estimate with shrinkage,3.0
C00539,Maintenance Kits,0.3422762057695156,2232.3691090274638,764.0868285149944,supported segment-product estimate with shrinkage,1,Safety Solutions,0.18877932781469658,1202.695570737988,227.04406140963025,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.16339207716572443,12727.70877081542,2079.6067736239406,supported segment-product estimate with shrinkage,3.0
C00540,Maintenance Kits,0.6884819995993061,257.3908132774934,177.20894180378028,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00541,Safety Solutions,0.49951887631588077,1586.3202307598747,792.3968991463213,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00542,Service Contracts,0.39313756100876696,7675.21532410017,3017.4154327338533,supported segment-product estimate with shrinkage,1,Safety Solutions,0.3888852014403251,1190.5694568018487,462.9948430370854,supported segment-product estimate with shrinkage,2.0,,,,,,
C00543,Automation Modules,0.41631479682043343,905.9535344413243,377.16186161969347,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00544,Safety Solutions,0.7256215107372742,501.37599778702287,363.8092089616278,supported segment-product estimate with shrinkage,1,Service Contracts,0.1648737874159141,4261.512881522458,702.6117688983132,supported segment-product estimate with shrinkage,2.0,,,,,,
C00545,Premium Products,0.3224407695967025,1009.3436797248123,325.4535528780361,supported segment-product estimate with shrinkage,1,Automation Modules,0.23548527223138002,1984.8939370841538,467.41328912467765,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.037457484204631956,2735.989340270558,102.48327749722583,supported segment-product estimate with shrinkage,3.0
C00547,Automation Modules,0.3847603278499281,1509.249958507278,580.6995088427507,supported segment-product estimate with shrinkage,1,Core Products,0.29394294776936203,302.48481179336096,88.9132772340012,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.2126024940634091,277.05929665296287,58.903497471873834,supported segment-product estimate with shrinkage,3.0
C00548,Automation Modules,0.3737448313598307,2539.5441978773656,949.1415179665125,supported segment-product estimate with shrinkage,1,Premium Products,0.3103532129357497,1112.4061651574145,345.2388274461398,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.2680297577317217,404.2823636235948,108.35970397723993,supported segment-product estimate with shrinkage,3.0
C00549,Premium Products,0.7342516991343769,394.7831452413025,289.87019518303987,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00550,Maintenance Kits,0.5432002765324473,332.03374596240434,180.3608226248824,supported segment-product estimate with shrinkage,1,Automation Modules,0.4164481774478478,1679.9416462156896,699.6086367852611,supported segment-product estimate with shrinkage,2.0,Premium Products,0.22250011630491612,1006.3731101411009,223.91813405253512,supported segment-product estimate with shrinkage,3.0
C00551,Maintenance Kits,0.47229556629725705,1913.4855222580816,903.7307283364833,supported segment-product estimate with shrinkage,1,Safety Solutions,0.4487993912954708,1382.3801644531381,620.4113763455013,supported segment-product estimate with shrinkage,2.0,,,,,,
C00552,Automation Modules,0.42402514435768013,2780.2501201552454,1178.8959585492855,supported segment-product estimate with shrinkage,1,Premium Products,0.22052326189928276,1731.7579139245624,381.89290399854184,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.20958991412487563,416.6215149897197,87.31966754927093,supported segment-product estimate with shrinkage,3.0
C00553,Safety Solutions,0.49843245025119914,1432.5063374336314,714.007643767416,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00554,Safety Solutions,0.8058277348417139,735.4814550614909,592.671354950289,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
C00555,Premium Products,0.6923479801518794,1446.7424235490487,1001.6491947442186,supported segment-product estimate with shrinkage,1,,,,,,,,,,,,
