ID_Customer,purchase_share_grp3_Calibration Kits Type 1,purchase_share_grp3_Calibration Kits Type 2,purchase_share_grp3_Compliance Safety Type 1,purchase_share_grp3_Compliance Safety Type 2,purchase_share_grp3_Controllers Type 1,purchase_share_grp3_Controllers Type 2,purchase_share_grp3_Core Advanced Type 1,purchase_share_grp3_Core Advanced Type 2,purchase_share_grp3_Core Basic Type 1,purchase_share_grp3_Core Basic Type 2,purchase_share_grp3_Core Replacement Type 1,purchase_share_grp3_Core Replacement Type 2,purchase_share_grp3_Extended Support Type 1,purchase_share_grp3_Extended Support Type 2,purchase_share_grp3_Facility Safety Type 2,purchase_share_grp3_Installation Type 1,purchase_share_grp3_Installation Type 2,purchase_share_grp3_Monitoring Type 1,purchase_share_grp3_Monitoring Type 2,purchase_share_grp3_Personal Safety Type 1,purchase_share_grp3_Personal Safety Type 2,purchase_share_grp3_Premium Custom Type 1,purchase_share_grp3_Premium Custom Type 2,purchase_share_grp3_Premium Plus Type 1,purchase_share_grp3_Premium Plus Type 2,purchase_share_grp3_Premium Standard Type 1,purchase_share_grp3_Premium Standard Type 2,purchase_share_grp3_Preventive Kits Type 1,purchase_share_grp3_Preventive Kits Type 2,purchase_share_grp3_Repair Kits Type 1,purchase_share_grp3_Repair Kits Type 2,purchase_share_grp3_Sensors Type 1,purchase_share_grp3_Sensors Type 2,purchase_share_grp3_Training Type 1,purchase_share_grp3_Training Type 2
C00207,0.0,0.0,0.0,0.0,0.08571428571428572,0.6,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00208,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1282051282051282,0.0,0.0,0.20512820512820512,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.07692307692307693,0.05128205128205128,0.0,0.0
C00209,0.0,0.0,0.0,0.0,0.13968253968253969,0.0,0.0,0.0,0.2126984126984127,0.0,0.0,0.0,0.0,0.29523809523809524,0.0,0.0,0.08571428571428572,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00210,0.0,0.0,0.0,0.0,0.0847457627118644,0.01694915254237288,0.0847457627118644,0.0,0.1694915254237288,0.0,0.0,0.0,0.13559322033898305,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15254237288135594,0.0,0.0,0.0,0.0,0.1694915254237288,0.13559322033898305,0.0,0.0
C00211,0.0,0.0,0.0,0.0,0.14526315789473684,0.0,0.0,0.0,0.0,0.3726315789473684,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27157894736842103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00212,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.23809523809523808
C00213,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
C00214,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.11320754716981132,0.0,0.660377358490566,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00215,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0
C00216,0.10126582278481013,0.0,0.0,0.0,0.23839662447257384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24261603375527427,0.06118143459915612,0.0,0.09282700421940929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16033755274261605,0.10337552742616034,0.0
C00217,0.0,0.0,0.0,0.12962962962962962,0.0,0.0,0.2222222222222222,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.018518518518518517,0.0,0.0,0.14814814814814814,0.0,0.0
C00218,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.22,0.0,0.22,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.08,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00219,0.0,0.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0
C00220,0.0,0.12941176470588237,0.0,0.0,0.27058823529411763,0.0,0.07647058823529412,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16470588235294117,0.09411764705882353,0.0,0.0,0.0,0.0,0.08235294117647059,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.041176470588235294,0.0
C00221,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0
C00222,0.1558073654390935,0.0,0.12039660056657224,0.0,0.0,0.0,0.0,0.1529745042492918,0.0,0.13314447592067988,0.16288951841359772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11898016997167139,0.0,0.0,0.0,0.0,0.0,0.0,0.1558073654390935,0.0,0.0,0.0,0.0
C00223,0.0,0.0,0.09615384615384616,0.0,0.0,0.20192307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27884615384615385,0.0,0.0,0.19230769230769232
C00224,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.11538461538461539,0.0,0.0,0.11538461538461539,0.07692307692307693,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0
C00225,0.18528610354223432,0.0,0.37329700272479566,0.0,0.0,0.0,0.0,0.22070844686648503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22070844686648503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00226,0.0,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.0,0.11428571428571428,0.0,0.0,0.5428571428571428,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00227,0.0,0.0,0.0,0.0,0.10135135135135136,0.0472972972972973,0.0,0.02027027027027027,0.0,0.1891891891891892,0.10810810810810811,0.0,0.0,0.0,0.08783783783783784,0.0,0.0,0.10135135135135136,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432433,0.0,0.06756756756756757,0.14864864864864866,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0
C00228,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.0
C00229,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.17777777777777778,0.0,0.26666666666666666,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
C00230,0.0,0.0,0.10504201680672269,0.0,0.0,0.0,0.10714285714285714,0.10084033613445378,0.0,0.06512605042016807,0.0,0.0,0.0,0.0,0.0,0.0,0.07983193277310924,0.0,0.0,0.09033613445378151,0.06302521008403361,0.0,0.07352941176470588,0.0819327731092437,0.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.12815126050420167,0.07142857142857142,0.0,0.0
C00231,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25961538461538464,0.0,0.12980769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11057692307692307,0.12980769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.08173076923076923,0.0,0.0,0.04326923076923077,0.18269230769230768,0.0,0.0
C00233,0.0,0.0,0.0,0.0,0.0,0.0,0.14393939393939395,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,0.0,0.0,0.18181818181818182,0.3484848484848485,0.0,0.0
C00234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0
C00235,0.03770739064856712,0.0,0.0889894419306184,0.0,0.09803921568627451,0.0,0.0,0.09803921568627451,0.14328808446455504,0.048265460030165915,0.0,0.0,0.12669683257918551,0.0,0.0,0.05580693815987934,0.0,0.0,0.0,0.10407239819004525,0.0,0.0,0.03469079939668175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09502262443438914,0.0,0.0,0.0693815987933635
C00236,0.19148936170212766,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.11702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.13829787234042554,0.0,0.0,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0,0.0,0.06382978723404255,0.2765957446808511,0.0,0.0,0.0
C00237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27631578947368424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23026315789473684,0.125,0.0,0.0,0.0,0.25,0.0
C00238,0.0,0.0,0.0,0.0,0.0,0.0,0.08421052631578947,0.0,0.45263157894736844,0.0,0.031578947368421054,0.0,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.07368421052631578,0.0
C00239,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.1414141414141414,0.0,0.10101010101010101,0.09090909090909091,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.1717171717171717,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.21212121212121213,0.0,0.0,0.0
C00240,0.0,0.0,0.0,0.0,0.0,0.12014134275618374,0.11307420494699646,0.0,0.0,0.0812720848056537,0.07420494699646643,0.0,0.0,0.0,0.0,0.0989399293286219,0.0,0.0,0.0,0.07773851590106007,0.0,0.0,0.0,0.0,0.0,0.0,0.2226148409893993,0.0,0.08480565371024736,0.0,0.0,0.0,0.0,0.0,0.127208480565371
C00241,0.0,0.15774647887323945,0.0,0.0,0.0,0.18309859154929578,0.13802816901408452,0.0,0.07042253521126761,0.03380281690140845,0.0,0.0,0.07323943661971831,0.0,0.0,0.0,0.10140845070422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394366197183099,0.0,0.11830985915492957,0.0,0.0
C00242,0.2976190476190476,0.0,0.0,0.0,0.20238095238095238,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.13095238095238096,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0
C00243,0.0,0.0,0.0,0.0,0.2597402597402597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24675324675324675,0.0,0.0,0.0,0.0,0.0,0.22077922077922077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0
C00244,0.0,0.0,0.0,0.13695090439276486,0.2222222222222222,0.0,0.1937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165374677002584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28165374677002586,0.0
C00245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467764060356653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24417009602194786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10013717421124829,0.0,0.0,0.0,0.10905349794238683,0.17146776406035666,0.06481481481481481,0.04183813443072702,0.12174211248285323
C00246,0.0784313725490196,0.0,0.0,0.0,0.1568627450980392,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.09803921568627451,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0784313725490196,0.29411764705882354,0.0,0.0
C00247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.15151515151515152,0.0,0.36363636363636365,0.0,0.0,0.0
C00248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166666666666666,0.0,0.575,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
C00249,0.0,0.0,0.19480519480519481,0.0,0.0,0.0,0.0,0.22077922077922077,0.5844155844155844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00250,0.1563517915309446,0.0,0.30944625407166126,0.0,0.019543973941368076,0.1758957654723127,0.0,0.0,0.0,0.04234527687296417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08794788273615635,0.0,0.0,0.0,0.035830618892508145,0.0,0.0,0.0,0.0,0.0,0.0,0.05537459283387622,0.11726384364820847,0.0,0.0
C00251,0.0,0.1864406779661017,0.0,0.0,0.0,0.4067796610169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13559322033898305
C00252,0.0,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00253,0.0,0.0,0.0,0.0,0.0,0.0,0.16883116883116883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.06493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987012987012987,0.23376623376623376,0.0,0.22077922077922077,0.0,0.0
C00254,0.0,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.23076923076923078,0.0,0.1282051282051282,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
C00255,0.0,0.0,0.0,0.0,0.07766990291262135,0.11650485436893204,0.06796116504854369,0.0,0.04854368932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18446601941747573,0.0,0.0,0.08737864077669903,0.0,0.0,0.0,0.0,0.02912621359223301,0.23300970873786409,0.1553398058252427,0.0,0.0
C00256,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
C00257,0.0,0.0,0.0,0.1065989847715736,0.0,0.116751269035533,0.17258883248730963,0.116751269035533,0.0,0.18274111675126903,0.0,0.0,0.12690355329949238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04060913705583756,0.0,0.0,0.0,0.13705583756345177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00258,0.0,0.0,0.0,0.0,0.0,0.11392405063291139,0.0,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0.18143459915611815,0.0,0.0,0.0,0.0,0.12236286919831224,0.0,0.0,0.0,0.0,0.33755274261603374,0.06751054852320675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08860759493670886
C00259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.0,0.0,0.0,0.0
C00260,0.0,0.0,0.0,0.0,0.3181818181818182,0.0,0.0,0.13636363636363635,0.0,0.0,0.11363636363636363,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
C00261,0.0,0.0,0.4482758620689655,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0
C00262,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
C00263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18461538461538463,0.0,0.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230769230769231,0.4,0.0,0.0,0.0
C00264,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.14705882352941177,0.0,0.29411764705882354
C00265,0.15602836879432624,0.11347517730496454,0.0,0.04609929078014184,0.1702127659574468,0.0,0.0425531914893617,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.01773049645390071,0.0,0.06382978723404255,0.0,0.29432624113475175,0.0,0.0,0.0
C00266,0.0,0.0,0.0,0.0,0.12556053811659193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26905829596412556,0.0,0.0,0.0,0.0,0.0,0.06278026905829596,0.0,0.21973094170403587,0.0,0.0,0.32286995515695066,0.0,0.0
C00267,0.0,0.0,0.0,0.0,0.18243243243243243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945945945945946,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.10135135135135136,0.07432432432432433,0.0,0.0
C00268,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.12745098039215685,0.0,0.0,0.0,0.0,0.2647058823529412
C00269,0.0,0.0,0.0,0.0,0.4514210178453404,0.1890284203569068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14606741573033707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21348314606741572,0.0,0.0,0.0
C00270,0.0,0.0,0.0,0.0,0.0,0.2545454545454545,0.0,0.0,0.21818181818181817,0.23636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00271,0.0,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20754716981132076,0.0,0.0,0.0,0.0,0.0,0.24528301886792453,0.0,0.018867924528301886,0.0,0.0,0.0,0.2641509433962264,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C00272,0.02631578947368421,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.07894736842105263,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.23684210526315788,0.05263157894736842,0.0,0.10526315789473684
C00273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
C00274,0.0,0.0,0.16161616161616163,0.0,0.40404040404040403,0.0,0.0,0.08080808080808081,0.050505050505050504,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.10101010101010101,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0
C00275,0.0,0.0782608695652174,0.0,0.0,0.2,0.0,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.16521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826086956521739,0.06086956521739131,0.14782608695652175,0.0,0.034782608695652174,0.0
C00276,0.3148148148148148,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
C00277,0.0,0.0,0.05668016194331984,0.0,0.10931174089068826,0.0,0.0,0.05668016194331984,0.0,0.32388663967611336,0.0,0.0,0.0,0.044534412955465584,0.06072874493927125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08097165991902834,0.05668016194331984
C00278,0.0,0.0,0.10144927536231885,0.0,0.10144927536231885,0.13043478260869565,0.0,0.0,0.028985507246376812,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.10144927536231885,0.0,0.0,0.0,0.11594202898550725,0.0,0.0,0.0,0.11594202898550725,0.08695652173913043,0.07246376811594203,0.0,0.0
C00279,0.06,0.0,0.0,0.0,0.0,0.0,0.08,0.12666666666666668,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10666666666666667,0.17333333333333334,0.0,0.06666666666666667,0.18666666666666668,0.04,0.0,0.0,0.1
C00280,0.0,0.0,0.0,0.0,0.07042253521126761,0.0,0.023474178403755867,0.07981220657276995,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.09389671361502347,0.0,0.08450704225352113,0.07042253521126761,0.0,0.0,0.16901408450704225,0.0,0.07511737089201878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24882629107981222,0.04225352112676056,0.0,0.0
C00281,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285
C00282,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.13043478260869565,0.0,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0
