ID_Customer,purchase_share_grp1_Automation Modules,purchase_share_grp1_Core Products,purchase_share_grp1_Maintenance Kits,purchase_share_grp1_Premium Products,purchase_share_grp1_Safety Solutions,purchase_share_grp1_Service Contracts
C00306,0.2956381260096931,0.3473344103392569,0.2762520193861066,0.0,0.0,0.08077544426494346
C00307,0.0,0.19607843137254902,0.803921568627451,0.0,0.0,0.0
C00308,0.1724137931034483,0.27586206896551724,0.20689655172413793,0.27586206896551724,0.06896551724137931,0.0
C00309,0.14285714285714285,0.0,0.6571428571428571,0.2,0.0,0.0
C00310,0.2857142857142857,0.0,0.5714285714285714,0.0,0.09523809523809523,0.047619047619047616
C00311,0.6219512195121951,0.23170731707317074,0.0,0.0,0.012195121951219513,0.13414634146341464
C00312,0.0,0.3446327683615819,0.1497175141242938,0.22598870056497175,0.0,0.2796610169491525
C00313,0.271343481138319,0.17935142289874256,0.2925215089344805,0.1257445400397088,0.0,0.13103904698874919
C00314,0.5784313725490197,0.0,0.0,0.4215686274509804,0.0,0.0
C00315,0.53,0.06,0.29,0.12,0.0,0.0
C00316,0.16666666666666666,0.16666666666666666,0.35714285714285715,0.17857142857142858,0.03571428571428571,0.09523809523809523
C00317,0.18181818181818182,0.0,0.8181818181818182,0.0,0.0,0.0
C00318,0.23505154639175257,0.0,0.15670103092783505,0.0,0.07422680412371134,0.534020618556701
C00319,0.0,0.5294117647058824,0.23529411764705882,0.0,0.11764705882352941,0.11764705882352941
C00320,0.21641791044776118,0.3795309168443497,0.2942430703624733,0.0,0.10980810234541578,0.0
C00321,0.2978723404255319,0.43617021276595747,0.1595744680851064,0.10638297872340426,0.0,0.0
C00322,0.37764932562620424,0.31695568400770713,0.30539499036608864,0.0,0.0,0.0
C00323,0.0,0.5121951219512195,0.0,0.0,0.4878048780487805,0.0
C00324,0.06532663316582915,0.3417085427135678,0.0,0.23115577889447236,0.23618090452261306,0.12562814070351758
C00325,0.5966666666666667,0.13333333333333333,0.14666666666666667,0.0,0.0,0.12333333333333334
C00326,0.2,0.28,0.2,0.0,0.24,0.08
C00327,0.14965986394557823,0.5782312925170068,0.0,0.0,0.272108843537415,0.0
C00328,0.6538461538461539,0.2692307692307692,0.0,0.0,0.07692307692307693,0.0
C00329,0.18181818181818182,0.3068181818181818,0.0,0.10227272727272728,0.0,0.4090909090909091
C00330,0.07301587301587302,0.46984126984126984,0.0,0.0761904761904762,0.23174603174603176,0.1492063492063492
C00331,0.7627118644067796,0.15254237288135594,0.0847457627118644,0.0,0.0,0.0
C00332,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0
C00333,0.0,1.0,0.0,0.0,0.0,0.0
C00334,0.5,0.0,0.25,0.1111111111111111,0.0,0.1388888888888889
C00335,0.5333333333333333,0.24,0.16,0.06666666666666667,0.0,0.0
C00336,0.07789473684210527,0.4442105263157895,0.3431578947368421,0.0,0.13473684210526315,0.0
C00337,0.35714285714285715,0.2857142857142857,0.25,0.0,0.0,0.10714285714285714
C00338,0.11258278145695365,0.15894039735099338,0.0,0.0,0.5629139072847682,0.16556291390728478
C00339,0.26436781609195403,0.1839080459770115,0.39080459770114945,0.034482758620689655,0.0,0.12643678160919541
C00340,0.02564102564102564,0.3076923076923077,0.1282051282051282,0.0,0.1282051282051282,0.41025641025641024
C00341,0.35714285714285715,0.0,0.21428571428571427,0.42857142857142855,0.0,0.0
C00342,0.2182890855457227,0.12684365781710916,0.49557522123893805,0.0,0.08259587020648967,0.07669616519174041
C00343,0.020833333333333332,0.4166666666666667,0.041666666666666664,0.10416666666666667,0.4166666666666667,0.0
C00344,0.2,0.37872340425531914,0.0,0.08936170212765958,0.17872340425531916,0.15319148936170213
C00345,0.0,0.5,0.5,0.0,0.0,0.0
C00346,0.13636363636363635,0.36363636363636365,0.09090909090909091,0.13636363636363635,0.2727272727272727,0.0
C00347,0.0,0.38095238095238093,0.0,0.09523809523809523,0.23809523809523808,0.2857142857142857
C00348,0.5502824858757062,0.0,0.15932203389830507,0.13333333333333333,0.0,0.15706214689265538
C00349,0.391304347826087,0.08695652173913043,0.0,0.0,0.17391304347826086,0.34782608695652173
C00350,0.6153846153846154,0.07692307692307693,0.06593406593406594,0.07692307692307693,0.0,0.16483516483516483
C00351,1.0,0.0,0.0,0.0,0.0,0.0
C00352,0.48366013071895425,0.45751633986928103,0.058823529411764705,0.0,0.0,0.0
C00353,0.3103448275862069,0.0,0.4482758620689655,0.06896551724137931,0.0,0.1724137931034483
C00354,0.08333333333333333,0.5833333333333334,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333
C00355,0.18803418803418803,0.38461538461538464,0.27350427350427353,0.0,0.0,0.15384615384615385
C00356,0.15517241379310345,0.3103448275862069,0.034482758620689655,0.29310344827586204,0.0,0.20689655172413793
C00357,0.16,0.12,0.72,0.0,0.0,0.0
C00358,0.0,0.1935483870967742,0.0,0.0,0.25,0.5564516129032258
C00359,0.08571428571428572,0.4114285714285714,0.2057142857142857,0.10285714285714286,0.19428571428571428,0.0
C00360,0.35,0.1,0.3,0.0,0.25,0.0
C00361,0.21176470588235294,0.0,0.16470588235294117,0.15294117647058825,0.041176470588235294,0.4294117647058823
C00362,0.40120481927710844,0.3493975903614458,0.2493975903614458,0.0,0.0,0.0
C00363,0.15,0.45,0.15,0.0,0.2,0.05
C00364,0.10619469026548672,0.168141592920354,0.6637168141592921,0.0,0.0,0.061946902654867256
C00365,0.058823529411764705,0.0,0.3235294117647059,0.0,0.4411764705882353,0.17647058823529413
C00366,0.5862068965517241,0.034482758620689655,0.13793103448275862,0.06896551724137931,0.0,0.1724137931034483
C00367,0.35,0.25,0.0,0.0,0.0,0.4
C00368,0.24561403508771928,0.2631578947368421,0.19298245614035087,0.0,0.0,0.2982456140350877
C00369,0.39215686274509803,0.13725490196078433,0.19607843137254902,0.0,0.0,0.27450980392156865
C00370,0.0,0.5454545454545454,0.0,0.18181818181818182,0.2727272727272727,0.0
C00371,0.17595307917888564,0.2932551319648094,0.30791788856304986,0.0,0.0,0.22287390029325513
C00372,0.2892561983471074,0.10743801652892562,0.34710743801652894,0.256198347107438,0.0,0.0
C00373,0.47674418604651164,0.0,0.5232558139534884,0.0,0.0,0.0
C00374,0.16939890710382513,0.3825136612021858,0.08743169398907104,0.07103825136612021,0.2896174863387978,0.0
C00375,0.25,0.45,0.15,0.0,0.0,0.15
C00376,0.0,0.4444444444444444,0.05555555555555555,0.0,0.0,0.5
C00377,0.15668202764976957,0.14285714285714285,0.17050691244239632,0.08755760368663594,0.2995391705069124,0.14285714285714285
C00378,0.5625,0.1875,0.0,0.25,0.0,0.0
C00379,0.6021505376344086,0.0967741935483871,0.0,0.0,0.3010752688172043,0.0
C00380,0.25,0.125,0.125,0.0,0.0,0.5
C00381,0.4,0.13333333333333333,0.0,0.0,0.0,0.4666666666666667
C00382,0.23214285714285715,0.10714285714285714,0.14285714285714285,0.17857142857142858,0.2857142857142857,0.05357142857142857
C00383,0.42449922958397535,0.0,0.0,0.4083204930662558,0.0,0.16718027734976887
C00384,0.4657534246575342,0.2465753424657534,0.1917808219178082,0.0958904109589041,0.0,0.0
C00385,0.09302325581395349,0.0,0.4418604651162791,0.27906976744186046,0.0,0.18604651162790697
C00386,0.15151515151515152,0.2727272727272727,0.0,0.2727272727272727,0.0,0.30303030303030304
C00387,0.15492957746478872,0.0,0.0,0.11267605633802817,0.1267605633802817,0.6056338028169014
C00388,0.4925373134328358,0.2835820895522388,0.07462686567164178,0.0,0.0,0.14925373134328357
C00389,0.5095,0.1145,0.0,0.0,0.1205,0.2555
C00390,0.5,0.1,0.4,0.0,0.0,0.0
C00391,0.4090909090909091,0.2727272727272727,0.0,0.0,0.18181818181818182,0.13636363636363635
C00392,0.0,0.47619047619047616,0.0,0.0,0.23809523809523808,0.2857142857142857
C00393,0.3670212765957447,0.19680851063829788,0.43617021276595747,0.0,0.0,0.0
C00394,0.0989010989010989,0.21978021978021978,0.26373626373626374,0.0,0.3076923076923077,0.10989010989010989
C00395,0.2857142857142857,0.0,0.0,0.2571428571428571,0.08571428571428572,0.37142857142857144
C00396,0.6666666666666666,0.2777777777777778,0.0,0.0,0.05555555555555555,0.0
C00397,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285
C00398,0.2,0.3,0.0,0.0,0.5,0.0
C00399,0.27699530516431925,0.0,0.0,0.18779342723004694,0.24413145539906103,0.29107981220657275
C00400,0.28,0.26,0.38,0.0,0.08,0.0
C00401,0.2765957446808511,0.2872340425531915,0.0,0.14893617021276595,0.0,0.2872340425531915
C00402,0.3561643835616438,0.1643835616438356,0.273972602739726,0.0,0.0,0.2054794520547945
C00403,0.0,0.0,0.2,0.04,0.36,0.4
C00404,0.08163265306122448,0.2857142857142857,0.3673469387755102,0.2653061224489796,0.0,0.0
C00405,0.38095238095238093,0.47619047619047616,0.0,0.0,0.14285714285714285,0.0
C00406,0.27906976744186046,0.0,0.0,0.0,0.3953488372093023,0.32558139534883723
C00407,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0
C00408,0.12096774193548387,0.3467741935483871,0.23387096774193547,0.016129032258064516,0.20967741935483872,0.07258064516129033
C00409,0.0,0.6,0.0,0.4,0.0,0.0
C00410,0.08333333333333333,0.5833333333333334,0.0,0.25,0.08333333333333333,0.0
C00411,0.37142857142857144,0.2857142857142857,0.22857142857142856,0.11428571428571428,0.0,0.0
C00412,0.3056234718826406,0.5232273838630807,0.17114914425427874,0.0,0.0,0.0
C00413,0.0,0.36538461538461536,0.21153846153846154,0.23076923076923078,0.15384615384615385,0.038461538461538464
C00414,0.5,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0
C00415,0.39473684210526316,0.13157894736842105,0.0,0.0,0.3684210526315789,0.10526315789473684
C00416,0.18840579710144928,0.6231884057971014,0.0,0.0,0.0,0.18840579710144928
C00417,0.16981132075471697,0.33962264150943394,0.1320754716981132,0.0,0.11320754716981132,0.24528301886792453
C00418,0.0,0.76,0.0,0.0,0.24,0.0
C00419,0.16333333333333333,0.32,0.31666666666666665,0.1,0.1,0.0
C00420,0.0625,0.0,0.3125,0.0625,0.0,0.5625
C00421,0.48151487826871053,0.12894499549143373,0.2551848512173129,0.0,0.13435527502254282,0.0
C00422,0.1,0.4666666666666667,0.16666666666666666,0.0,0.26666666666666666,0.0
C00423,0.3984375,0.203125,0.2421875,0.0,0.0,0.15625
C00424,0.5569620253164557,0.4430379746835443,0.0,0.0,0.0,0.0
C00425,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.42857142857142855
C00426,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0
C00427,0.3275862068965517,0.0,0.25862068965517243,0.0,0.0,0.41379310344827586
C00428,0.046511627906976744,0.0,0.0,0.0,0.0,0.9534883720930233
C00429,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666
C00430,0.0,0.600896860986547,0.0,0.08071748878923767,0.19730941704035873,0.1210762331838565
C00431,0.0,1.0,0.0,0.0,0.0,0.0
C00432,0.37777777777777777,0.4444444444444444,0.17777777777777778,0.0,0.0,0.0
C00433,0.14285714285714285,0.0,0.5357142857142857,0.25,0.03571428571428571,0.03571428571428571
C00434,0.5372340425531915,0.0,0.11170212765957446,0.17553191489361702,0.17553191489361702,0.0
C00435,0.6,0.3,0.0,0.0,0.0,0.1
C00436,0.4266666666666667,0.19111111111111112,0.0,0.09777777777777778,0.0,0.28444444444444444
C00437,0.12935323383084577,0.417910447761194,0.14427860696517414,0.20398009950248755,0.1044776119402985,0.0
C00438,0.3114754098360656,0.0,0.0,0.0,0.0,0.6885245901639344
C00439,0.14925373134328357,0.31529850746268656,0.2667910447761194,0.0,0.26865671641791045,0.0
C00440,0.04,0.0,0.6,0.0,0.24,0.12
C00441,0.0,0.8,0.13333333333333333,0.0,0.06666666666666667,0.0
C00442,0.6153846153846154,0.0,0.38461538461538464,0.0,0.0,0.0
C00443,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0
C00444,0.15263157894736842,0.8473684210526315,0.0,0.0,0.0,0.0
C00445,0.3114754098360656,0.3114754098360656,0.22950819672131148,0.14754098360655737,0.0,0.0
C00446,0.4375,0.15625,0.40625,0.0,0.0,0.0
C00447,0.0,0.6382978723404256,0.0,0.14893617021276595,0.2127659574468085,0.0
C00448,0.21311475409836064,0.22950819672131148,0.0,0.0,0.19672131147540983,0.36065573770491804
C00449,0.18944844124700239,0.30455635491606714,0.10551558752997602,0.0,0.40047961630695444,0.0
C00450,0.07692307692307693,0.46153846153846156,0.10256410256410256,0.23076923076923078,0.07692307692307693,0.05128205128205128
C00451,0.48825503355704697,0.1325503355704698,0.13087248322147652,0.0,0.053691275167785234,0.19463087248322147
C00452,0.0,0.4423076923076923,0.11538461538461539,0.4423076923076923,0.0,0.0
C00453,0.14893617021276595,0.1702127659574468,0.2127659574468085,0.0,0.3404255319148936,0.1276595744680851
C00454,0.0,0.16666666666666666,0.3333333333333333,0.25,0.25,0.0
C00455,0.24203821656050956,0.07643312101910828,0.6815286624203821,0.0,0.0,0.0
C00456,0.07462686567164178,0.16417910447761194,0.0,0.0,0.0,0.7611940298507462
C00457,0.1032258064516129,0.36129032258064514,0.01935483870967742,0.16774193548387098,0.14193548387096774,0.2064516129032258
C00458,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.0,0.0
C00459,0.2916666666666667,0.0625,0.125,0.0,0.28125,0.23958333333333334
C00460,0.23214285714285715,0.35714285714285715,0.14285714285714285,0.0,0.16071428571428573,0.10714285714285714
C00461,0.3233695652173913,0.15489130434782608,0.32065217391304346,0.0,0.0,0.20108695652173914
C00462,0.38461538461538464,0.15384615384615385,0.0,0.23076923076923078,0.0,0.23076923076923078
C00463,0.15706806282722513,0.32460732984293195,0.4607329842931937,0.0,0.05759162303664921,0.0
C00464,0.35,0.475,0.0,0.1,0.025,0.05
C00465,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.0,0.16666666666666666
C00466,0.26666666666666666,0.0,0.10666666666666667,0.21333333333333335,0.41333333333333333,0.0
C00467,0.5087719298245614,0.06140350877192982,0.12280701754385964,0.08771929824561403,0.0,0.21929824561403508
C00468,0.4540229885057471,0.12643678160919541,0.3505747126436782,0.0,0.06896551724137931,0.0
C00469,0.46153846153846156,0.038461538461538464,0.19230769230769232,0.11538461538461539,0.0,0.19230769230769232
C00470,0.34615384615384615,0.4230769230769231,0.15384615384615385,0.0,0.07692307692307693,0.0
C00471,0.0,0.0,0.7,0.2,0.0,0.1
C00472,0.5794392523364486,0.0,0.11214953271028037,0.102803738317757,0.0,0.205607476635514
C00473,0.1111111111111111,0.2222222222222222,0.0,0.0,0.2222222222222222,0.4444444444444444
C00474,0.17647058823529413,0.13725490196078433,0.5686274509803921,0.11764705882352941,0.0,0.0
C00475,0.2922374429223744,0.0,0.2009132420091324,0.0,0.5068493150684932,0.0
C00476,0.0,0.7580645161290323,0.0,0.0,0.0,0.24193548387096775
C00477,0.5647058823529412,0.25882352941176473,0.1411764705882353,0.03529411764705882,0.0,0.0
C00478,0.23376623376623376,0.15584415584415584,0.4935064935064935,0.06493506493506493,0.05194805194805195,0.0
C00479,0.19879518072289157,0.7771084337349398,0.024096385542168676,0.0,0.0,0.0
C00480,0.0,0.7,0.2,0.0,0.0,0.1
C00481,0.1917808219178082,0.273972602739726,0.0,0.3424657534246575,0.0,0.1917808219178082
C00482,0.22813688212927757,0.1520912547528517,0.3669201520912547,0.0408745247148289,0.10931558935361217,0.10266159695817491
C00483,0.5484293193717278,0.11780104712041885,0.18193717277486912,0.0,0.07329842931937172,0.07853403141361257
C00484,0.14492753623188406,0.4666666666666667,0.13623188405797101,0.0,0.10434782608695652,0.14782608695652175
C00485,0.4576271186440678,0.0,0.0,0.06779661016949153,0.01694915254237288,0.4576271186440678
C00486,0.14492753623188406,0.0,0.0,0.11594202898550725,0.0,0.7391304347826086
C00487,0.524390243902439,0.0,0.024390243902439025,0.25,0.0,0.20121951219512196
C00488,0.07692307692307693,0.38461538461538464,0.19230769230769232,0.19230769230769232,0.0,0.15384615384615385
C00489,0.47346938775510206,0.07755102040816327,0.04081632653061224,0.19591836734693877,0.0,0.21224489795918366
C00490,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.07692307692307693
C00491,0.0,0.07547169811320754,0.2641509433962264,0.0,0.1320754716981132,0.5283018867924528
C00492,0.4583333333333333,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
C00493,0.12987012987012986,0.2922077922077922,0.1038961038961039,0.2532467532467532,0.0,0.22077922077922077
C00494,0.36666666666666664,0.43333333333333335,0.0,0.0,0.0,0.2
C00495,0.6170212765957447,0.0,0.0,0.0,0.0,0.3829787234042553
C00496,0.0,0.5918367346938775,0.24489795918367346,0.0,0.0,0.16326530612244897
C00497,0.07547169811320754,0.6132075471698113,0.3113207547169811,0.0,0.0,0.0
C00498,0.0967741935483871,0.22580645161290322,0.2903225806451613,0.1935483870967742,0.1935483870967742,0.0
C00499,0.2668187001140251,0.2844925883694413,0.2993158494868871,0.14937286202964653,0.0,0.0
C00500,0.3543307086614173,0.05511811023622047,0.03937007874015748,0.06299212598425197,0.2677165354330709,0.2204724409448819
C00501,0.1522633744855967,0.3868312757201646,0.1440329218106996,0.0,0.1728395061728395,0.1440329218106996
C00502,0.5483870967741935,0.3118279569892473,0.13978494623655913,0.0,0.0,0.0
C00503,0.5,0.5,0.0,0.0,0.0,0.0
C00504,0.34579439252336447,0.12149532710280374,0.2336448598130841,0.205607476635514,0.0,0.09345794392523364
C00505,0.5725806451612904,0.1693548387096774,0.0,0.028225806451612902,0.0,0.22983870967741934
C00506,0.25,0.0,0.0,0.0,0.0,0.75
C00507,0.0,0.5,0.0,0.5,0.0,0.0
C00508,0.45454545454545453,0.22727272727272727,0.22727272727272727,0.0,0.0,0.09090909090909091
C00509,0.6681034482758621,0.02586206896551724,0.15948275862068967,0.05603448275862069,0.09051724137931035,0.0
C00510,0.06666666666666667,0.23333333333333334,0.0,0.4,0.3,0.0
C00511,0.30256410256410254,0.3435897435897436,0.10256410256410256,0.13846153846153847,0.0,0.11282051282051282
C00512,0.0,0.43243243243243246,0.34459459459459457,0.0,0.0,0.22297297297297297
C00513,0.0,0.25,0.75,0.0,0.0,0.0
C00514,0.3770491803278688,0.24043715846994534,0.08743169398907104,0.0,0.0,0.29508196721311475
C00515,0.08333333333333333,0.25,0.4166666666666667,0.25,0.0,0.0
C00516,0.0,0.0,0.0,0.0,0.2,0.8
C00517,0.079155672823219,0.5686015831134564,0.27308707124010556,0.0,0.0,0.079155672823219
C00518,0.046511627906976744,0.4806201550387597,0.23255813953488372,0.18604651162790697,0.05426356589147287,0.0
C00519,0.28205128205128205,0.3333333333333333,0.20512820512820512,0.1794871794871795,0.0,0.0
C00520,0.3157894736842105,0.0,0.10526315789473684,0.5789473684210527,0.0,0.0
C00521,0.1309840425531915,0.27061170212765956,0.18351063829787234,0.13696808510638298,0.13231382978723405,0.1456117021276596
C00522,0.5,0.0,0.0,0.0,0.5,0.0
C00523,0.16352201257861634,0.0,0.4528301886792453,0.3836477987421384,0.0,0.0
C00524,0.5172413793103449,0.1632183908045977,0.18620689655172415,0.0,0.0,0.13333333333333333
C00525,0.5797101449275363,0.0,0.09420289855072464,0.0,0.0,0.32608695652173914
C00526,0.3271375464684015,0.16356877323420074,0.13382899628252787,0.17100371747211895,0.07063197026022305,0.13382899628252787
C00527,0.46422628951747086,0.2529118136439268,0.11480865224625623,0.0,0.09317803660565724,0.07487520798668885
C00528,0.53125,0.40625,0.0,0.0625,0.0,0.0
C00529,0.0,0.8448275862068966,0.0,0.0,0.15517241379310345,0.0
C00530,0.3387096774193548,0.22580645161290322,0.12903225806451613,0.016129032258064516,0.0,0.2903225806451613
C00531,0.1206896551724138,0.20689655172413793,0.43103448275862066,0.0,0.0,0.2413793103448276
C00532,0.3384615384615385,0.12307692307692308,0.2923076923076923,0.0,0.24615384615384617,0.0
C00533,0.18518518518518517,0.18518518518518517,0.0,0.07407407407407407,0.2962962962962963,0.25925925925925924
C00534,0.4,0.0,0.0,0.0,0.1,0.5
C00535,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.0,0.09090909090909091,0.0
C00536,0.820627802690583,0.13901345291479822,0.0,0.04035874439461883,0.0,0.0
C00537,0.33663366336633666,0.0594059405940594,0.0,0.37623762376237624,0.0,0.22772277227722773
C00538,0.38323353293413176,0.0,0.0,0.4431137724550898,0.0,0.17365269461077845
C00539,0.36637931034482757,0.34051724137931033,0.0,0.29310344827586204,0.0,0.0
C00540,0.45454545454545453,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091
C00541,0.2265625,0.0234375,0.2578125,0.0703125,0.0,0.421875
C00542,0.4830508474576271,0.25,0.1864406779661017,0.08050847457627118,0.0,0.0
C00543,0.0,0.6703296703296703,0.2087912087912088,0.02197802197802198,0.08791208791208792,0.01098901098901099
C00544,0.07547169811320754,0.2830188679245283,0.41509433962264153,0.22641509433962265,0.0,0.0
C00545,0.0,0.42782152230971127,0.49081364829396323,0.0,0.08136482939632546,0.0
C00546,0.24489795918367346,0.24489795918367346,0.04081632653061224,0.1836734693877551,0.24489795918367346,0.04081632653061224
C00547,0.0,0.0,0.2,0.2,0.0,0.6
C00548,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.6666666666666666
C00549,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.0,0.38461538461538464,0.07692307692307693
C00550,0.0,0.5416666666666666,0.0,0.0,0.1388888888888889,0.3194444444444444
C00551,0.3633507853403141,0.14554973821989528,0.0,0.38534031413612563,0.0,0.10575916230366492
C00552,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.6363636363636364
C00553,0.13284132841328414,0.24723247232472326,0.12915129151291513,0.16974169741697417,0.0,0.3210332103321033
C00554,0.13449023861171366,0.14967462039045554,0.36225596529284165,0.1822125813449024,0.0,0.17136659436008678
C00555,0.1111111111111111,0.4188034188034188,0.21367521367521367,0.0,0.15384615384615385,0.10256410256410256
C00556,0.6875,0.125,0.0,0.0,0.1875,0.0
C00557,0.2894736842105263,0.23684210526315788,0.21052631578947367,0.0,0.18421052631578946,0.07894736842105263
C00558,0.3181818181818182,0.0,0.6363636363636364,0.045454545454545456,0.0,0.0
C00559,0.29605263157894735,0.0,0.0,0.26973684210526316,0.20394736842105263,0.23026315789473684
C00560,0.0,0.3333333333333333,0.2037037037037037,0.14814814814814814,0.1111111111111111,0.2037037037037037
C00561,0.0,0.38095238095238093,0.0,0.0,0.23809523809523808,0.38095238095238093
C00562,0.7333333333333333,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333
C00563,0.2871287128712871,0.0891089108910891,0.10891089108910891,0.0,0.019801980198019802,0.49504950495049505
C00564,0.0,0.4418604651162791,0.2558139534883721,0.20930232558139536,0.0,0.09302325581395349
C00565,0.0,0.13983050847457626,0.0,0.2330508474576271,0.19915254237288135,0.4279661016949153
C00566,0.208955223880597,0.19900497512437812,0.09701492537313433,0.26119402985074625,0.0,0.23383084577114427
C00567,0.19047619047619047,0.5476190476190477,0.0,0.0,0.09523809523809523,0.16666666666666666
C00568,0.2,0.3,0.0,0.1,0.4,0.0
C00569,0.1,0.4,0.05,0.075,0.175,0.2
C00570,0.09717514124293786,0.27796610169491526,0.2655367231638418,0.22824858757062147,0.1310734463276836,0.0
C00571,0.3888888888888889,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2777777777777778
C00572,0.0,0.0,0.0,0.0,0.7039800995024875,0.2960199004975124
C00573,0.038834951456310676,0.10679611650485436,0.14563106796116504,0.04854368932038835,0.08737864077669903,0.5728155339805825
C00574,0.2898550724637681,0.0,0.2391304347826087,0.41304347826086957,0.0,0.057971014492753624
C00575,0.4117647058823529,0.2647058823529412,0.11764705882352941,0.20588235294117646,0.0,0.0
C00576,0.5255102040816326,0.0,0.0,0.18197278911564627,0.1360544217687075,0.1564625850340136
C00577,0.42857142857142855,0.0,0.5,0.07142857142857142,0.0,0.0
C00578,0.0,0.3515981735159817,0.2876712328767123,0.3607305936073059,0.0,0.0
C00579,0.3770491803278688,0.2459016393442623,0.13114754098360656,0.2459016393442623,0.0,0.0
C00580,0.375,0.125,0.5,0.0,0.0,0.0
C00581,0.0,0.6578947368421053,0.05263157894736842,0.0,0.0,0.2894736842105263
C00582,0.1348314606741573,0.0,0.4044943820224719,0.0,0.0,0.4606741573033708
C00583,0.47368421052631576,0.08771929824561403,0.43859649122807015,0.0,0.0,0.0
C00584,0.09387755102040816,0.2816326530612245,0.2938775510204082,0.1510204081632653,0.05714285714285714,0.12244897959183673
C00585,0.5943396226415094,0.04716981132075472,0.0,0.0,0.04716981132075472,0.3113207547169811
C00586,0.08362369337979095,0.4163763066202091,0.37630662020905925,0.0,0.0,0.12369337979094076
C00587,0.2222222222222222,0.37777777777777777,0.24444444444444444,0.0,0.08888888888888889,0.06666666666666667
C00588,0.2851879145173176,0.14885777450257923,0.14812085482682388,0.0,0.41783345615327927,0.0
C00589,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.0
C00590,0.42391304347826086,0.43478260869565216,0.14130434782608695,0.0,0.0,0.0
C00591,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.0,0.0,0.18181818181818182
C00592,0.0,0.7676348547717843,0.0,0.0,0.04149377593360996,0.1908713692946058
C00593,0.2602739726027397,0.2465753424657534,0.2876712328767123,0.0410958904109589,0.0,0.1643835616438356
C00594,0.19058823529411764,0.0,0.3270588235294118,0.2635294117647059,0.10352941176470588,0.11529411764705882
C00595,0.09147095179233622,0.584672435105068,0.0,0.09888751545117429,0.0,0.2249690976514215
C00596,0.11099252934898612,0.18463180362860193,0.0,0.3479188900747065,0.35645677694770544,0.0
C00597,0.5,0.0,0.4166666666666667,0.08333333333333333,0.0,0.0
C00598,0.5409836065573771,0.20491803278688525,0.0,0.0,0.0,0.2540983606557377
C00599,0.20689655172413793,0.11551724137931034,0.08275862068965517,0.17586206896551723,0.09827586206896552,0.32068965517241377
C00600,0.6031746031746031,0.09523809523809523,0.30158730158730157,0.0,0.0,0.0
C00601,0.13043478260869565,0.2391304347826087,0.0,0.13043478260869565,0.5,0.0
C00602,0.0,0.2875,0.15,0.3875,0.175,0.0
C00603,0.18061674008810572,0.23788546255506607,0.15859030837004406,0.11013215859030837,0.15418502202643172,0.15859030837004406
C00604,0.0847457627118644,0.23728813559322035,0.0,0.3050847457627119,0.05084745762711865,0.3220338983050847
C00605,0.034482758620689655,0.39655172413793105,0.13793103448275862,0.1724137931034483,0.0,0.25862068965517243
C00606,0.04411764705882353,0.5882352941176471,0.23529411764705882,0.0,0.1323529411764706,0.0
C00607,0.15384615384615385,0.2564102564102564,0.0,0.1282051282051282,0.0,0.46153846153846156
C00608,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.38095238095238093,0.2619047619047619,0.0
C00609,0.10526315789473684,0.0,0.0,0.42105263157894735,0.0,0.47368421052631576
C00610,0.0,0.45918367346938777,0.5408163265306123,0.0,0.0,0.0
C00611,0.13806706114398423,0.3668639053254438,0.1834319526627219,0.3116370808678501,0.0,0.0
C00612,0.18181818181818182,0.15151515151515152,0.36363636363636365,0.0,0.0,0.30303030303030304
C00613,0.25879396984924624,0.228643216080402,0.0,0.1658291457286432,0.0,0.34673366834170855
C00614,0.3684210526315789,0.21052631578947367,0.42105263157894735,0.0,0.0,0.0
C00615,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.4444444444444444
C00616,0.2777777777777778,0.2777777777777778,0.0,0.16666666666666666,0.2777777777777778,0.0
